[INFO - 2025-10-16 16:44:08,997 - MainThread] 12 file(s) to process.
[INFO - 2025-10-16 16:44:08,999 - MainThread] 815 links from 'out/uol_links/2011/9-2011.txt'.
[INFO - 2025-10-16 16:44:09,005 - MainThread] 553 links from 'out/uol_links/2011/8-2011.txt'.
[INFO - 2025-10-16 16:44:09,009 - MainThread] 1222 links from 'out/uol_links/2011/11-2011.txt'.
[INFO - 2025-10-16 16:44:09,015 - MainThread] 1445 links from 'out/uol_links/2011/10-2011.txt'.
[INFO - 2025-10-16 16:44:09,020 - MainThread] 505 links from 'out/uol_links/2011/3-2011.txt'.
[INFO - 2025-10-16 16:44:09,023 - MainThread] 655 links from 'out/uol_links/2011/2-2011.txt'.
[INFO - 2025-10-16 16:44:09,026 - MainThread] 695 links from 'out/uol_links/2011/4-2011.txt'.
[INFO - 2025-10-16 16:44:09,030 - MainThread] 611 links from 'out/uol_links/2011/5-2011.txt'.
[INFO - 2025-10-16 16:44:09,033 - MainThread] 598 links from 'out/uol_links/2011/1-2011.txt'.
[INFO - 2025-10-16 16:44:09,037 - MainThread] 1224 links from 'out/uol_links/2011/12-2011.txt'.
[INFO - 2025-10-16 16:44:09,042 - MainThread] 675 links from 'out/uol_links/2011/7-2011.txt'.
[INFO - 2025-10-16 16:44:09,046 - MainThread] 537 links from 'out/uol_links/2011/6-2011.txt'.
[ERROR - 2025-10-16 16:44:11,583 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia/2011/09/01/acidente-com-ambulancia-mata-oito-na-raposo-tavares.jhtm, skipping...
[ERROR - 2025-10-16 16:44:13,520 - Worker_4] Status code == 403 for http://noticias.uol.com.br/educacao/2011/09/01/na-bienal-dilma-anuncia-criacao-do-programa-do-livro-popular.jhtm, skipping...
[ERROR - 2025-10-16 16:44:15,707 - Worker_3] Status code == 403 for http://noticias.uol.com.br/ultnot/cienciaesaude/ultimas-noticias/2011/09/01/mais-de-90-dos-ginecologistas-e-obstetras-aderem-a-paralisacao-segundo-associacao.jhtm, skipping...
[ERROR - 2025-10-16 16:44:16,063 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/2011/09/01/moradores-de-santa-teresa-consideram-inegociavel-exoneracao-do-secretario-de-transportes-do-rio.jhtm, skipping...
[ERROR - 2025-10-16 16:44:16,505 - Worker_2] Status code == 403 for http://uolesportevetv.blogosfera.uol.com.br/2011/09/01/minotauro-revela-que-ja-apanhou-de-mulher-e-diz-que-bateria-rocky-balboa/, skipping...
[ERROR - 2025-10-16 16:44:19,767 - Worker_3] Status code == 403 for http://noticias.uol.com.br/politica/2011/09/01/camara-nao-deveria-ter-poder-de-cassacao-diz-jose-dirceu.jhtm, skipping...
[ERROR - 2025-10-16 16:44:19,991 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultnot/cienciaesaude/ultimas-noticias/2011/09/01/mae-mais-gorda-do-mundo-decide-emagrecer-apos-separacao-do-noivo.jhtm, skipping...
[ERROR - 2025-10-16 16:44:20,141 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/efe/2011/09/02/policial-e-preso-por-envolvimento-no-incendio-de-cassino-no-mexico.jhtm, skipping...
[ERROR - 2025-10-16 16:44:23,829 - Worker_3] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/valor/2011/09/01/psd-conquista-registro-em-nove-estados.jhtm, skipping...
[ERROR - 2025-10-16 16:44:24,048 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/efe/2011/09/01/casa-branca-descarta-tratamento-especial-para-tio-de-obama-detido.jhtm, skipping...
[ERROR - 2025-10-16 16:44:24,966 - Worker_2] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/efe/2011/09/02/nova-orleans-entra-em-alerta-por-depressao-tropical.jhtm, skipping...
[ERROR - 2025-10-16 16:44:26,511 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia/2011/09/01/sobe-para-25-o-total-de-cidades-em-emergencia-em-sc.jhtm, skipping...
[ERROR - 2025-10-16 16:44:30,205 - Worker_1] Failed to connect with http://macworldbrasil.uol.com.br/noticias/2011/09/01/prototipo-de-novo-iphone-e-perdido-em-bar-nos-eua-e-apple-aciona-a-policia after 3 attempts, skipping...
[ERROR - 2025-10-16 16:44:33,887 - Worker_3] Failed to connect with http://virgula.uol.com.br/ver/noticia/esporte/2011/09/01/283433-milton-neves-provoca-lutadores-de-mma-e-leva-encarada-de-minotouro after 3 attempts, skipping...
[ERROR - 2025-10-16 16:44:37,345 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia/2011/09/01/acidente-com-ambulancia-mata-oito-na-raposo-tavares.jhtm, skipping...
[ERROR - 2025-10-16 16:44:37,940 - Worker_3] Status code == 403 for http://noticias.uol.com.br/educacao/2011/09/01/na-bienal-dilma-anuncia-criacao-do-programa-do-livro-popular.jhtm, skipping...
[ERROR - 2025-10-16 16:44:40,700 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ultnot/cienciaesaude/ultimas-noticias/2011/09/01/mais-de-90-dos-ginecologistas-e-obstetras-aderem-a-paralisacao-segundo-associacao.jhtm, skipping...
[ERROR - 2025-10-16 16:44:41,377 - Worker_0] Status code == 403 for http://noticias.uol.com.br/cotidiano/2011/09/01/moradores-de-santa-teresa-consideram-inegociavel-exoneracao-do-secretario-de-transportes-do-rio.jhtm, skipping...
[ERROR - 2025-10-16 16:44:41,498 - Worker_4] Status code == 403 for http://uolesportevetv.blogosfera.uol.com.br/2011/09/01/minotauro-revela-que-ja-apanhou-de-mulher-e-diz-que-bateria-rocky-balboa/, skipping...
[ERROR - 2025-10-16 16:44:44,193 - Worker_2] Status code == 403 for http://noticias.uol.com.br/politica/2011/09/01/camara-nao-deveria-ter-poder-de-cassacao-diz-jose-dirceu.jhtm, skipping...
[ERROR - 2025-10-16 16:44:44,759 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ultnot/cienciaesaude/ultimas-noticias/2011/09/01/mae-mais-gorda-do-mundo-decide-emagrecer-apos-separacao-do-noivo.jhtm, skipping...
[ERROR - 2025-10-16 16:44:45,453 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/efe/2011/09/02/policial-e-preso-por-envolvimento-no-incendio-de-cassino-no-mexico.jhtm, skipping...
