[INFO - 2025-10-22 07:56:30,294 - MainThread] 2389 links from 'out/uol_links/2014/7-2014.txt'.
[ERROR - 2025-10-22 07:58:47,558 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/07/02/arma-de-suspeitos-de-matar-zelador-foi-usada-na-morte-de-empresario-no-rio.htm, skipping...
[ERROR - 2025-10-22 07:58:53,360 - Worker_3] Status code == 403 for http://noticias.uol.com.br/midiaglobal/lemonde/2014/07/02/apos-65-anos-representante-chines-faz-visita-historica-a-taiwan.htm, skipping...
[ERROR - 2025-10-22 07:58:53,664 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2014/07/02/zelador-mulher-de-publicitario-pode-ter-planejado-crime.htm, skipping...
[ERROR - 2025-10-22 07:59:00,026 - Worker_1] Status code == 403 for http://rodrigomattos.blogosfera.uol.com.br/2014/07/02/argentinos-destroem-cadeiras-do-itaquerao-e-fifa-nada-faz-veja-fotos/, skipping...
[ERROR - 2025-10-22 07:59:04,116 - Worker_1] Status code == 403 for http://noticias.uol.com.br/tabloide/ultimas-noticias/tabloideanas/2014/07/01/pao-e-achado-preservado-depois-de-passar-118-anos-dentro-de-orgao-em-igreja.htm, skipping...
[ERROR - 2025-10-22 07:59:07,702 - Worker_4] Status code == 403 for http://noticias.uol.com.br/tabloide/album/2014/01/06/os-recordes-e-tentativas-de-2014.htm, skipping...
[ERROR - 2025-10-22 07:59:08,951 - Worker_2] Status code == 404 for http://guia.uol.com.br/rio-de-janeiro/shows/noticias/2014/07/01/nelson-sargento-e-roberta-sa-estao-em-roteiro-de-shows-a-precos-populares.htm, skipping...
[ERROR - 2025-10-22 07:59:10,523 - Worker_0] Status code == 404 for http://guia.uol.com.br/sao-paulo/exposicoes/noticias/2014/07/02/arte-cinetica-de-palatnik-tem-mostra-no-mam-curador-indica-tres-obras.htm, skipping...
[ERROR - 2025-10-22 07:59:12,473 - Worker_3] Status code == 404 for http://guia.uol.com.br/sao-paulo/cinema/noticias/2014/07/01/trilogia-de-o-poderoso-chefao-tem-exibicao-gratuita-no-sesc-santana.htm, skipping...
[ERROR - 2025-10-22 07:59:16,696 - Worker_3] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/07/02/justica-federal-concede-habeas-corpus-a-militares-do-caso-riocentro.htm, skipping...
[ERROR - 2025-10-22 07:59:18,235 - Worker_2] Status code == 403 for http://doutorjairo.blogosfera.uol.com.br/2014/07/02/excesso-de-peso-pode-aumentar-risco-de-asma-na-infancia/, skipping...
[ERROR - 2025-10-22 07:59:19,949 - Worker_1] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/07/02/houve-trafico-de-influencia-entre-labogen-e-ministerio-da-saude-diz-relator.htm, skipping...
[ERROR - 2025-10-22 07:59:20,931 - Worker_3] Status code == 403 for http://uolesporte.blogosfera.uol.com.br/2014/07/02/klinsmann-ganha-camisa-autografada-de-rogerio-ceni-apos-eliminacao-na-copa/, skipping...
[ERROR - 2025-10-22 07:59:21,528 - Worker_4] Status code == 403 for http://noticias.uol.com.br/saude/ultimas-noticias/redacao/2014/07/02/bebe-sofia-chega-aos-eua-para-fazer-transplante-pago-pelo-governo.htm, skipping...
[ERROR - 2025-10-22 07:59:24,030 - Worker_1] Status code == 403 for http://noticias.uol.com.br/midiaglobal/derspiegel/2014/07/02/iraque-enfrenta-ameaca-mortal-diz-ministro-das-relacoes-exteriores.htm, skipping...
[ERROR - 2025-10-22 07:59:25,610 - Worker_4] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/07/02/prefeitura-de-sp-cancela-licitacoes-de-130-km-de-corredores-de-onibus.htm, skipping...
[ERROR - 2025-10-22 07:59:28,095 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/07/02/bomba-explode-em-casa-de-ambientalista-em-minas-gerais.htm, skipping...
[ERROR - 2025-10-22 07:59:37,059 - Worker_0] Status code == 403 for http://noticias.uol.com.br/tabloide/ultimas-noticias/tabloideanas/2014/06/30/americano-diz-ter-visto-pe-grande-pela-2-vez-na-vida-e-tira-foto-da-criatura.htm, skipping...
[ERROR - 2025-10-22 07:59:37,877 - Worker_3] Failed to connect with http://natelinha.ne10.uol.com.br/noticias/2014/07/02/justica-penhora-10_porcento-dos-bens-da-igreja-mundial-para-a-band-76744.php after 3 attempts, skipping...
[ERROR - 2025-10-22 07:59:41,435 - Worker_0] Status code == 500 for http://copadomundo.uol.com.br/cidades-sede-e-estadios/2014/avaliacao/, skipping...
[ERROR - 2025-10-22 07:59:46,717 - Worker_1] Status code == 403 for http://noticias.uol.com.br/internacional/ultimas-noticias/2014/07/02/bebe-ariano-perfeito-usado-em-propaganda-nazista-era-uma-crianca-judia.htm, skipping...
[ERROR - 2025-10-22 07:59:51,571 - Worker_3] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/efe/2014/07/02/prefeito-de-toronto-reconhece-consumo-de-todo-tipo-de-drogas.htm, skipping...
[ERROR - 2025-10-22 07:59:54,867 - Worker_2] Status code == 403 for http://blogdojuca.uol.com.br/2014/07/neymar-manda-os-jornalistas-tambem-se-tratarem/, skipping...
[ERROR - 2025-10-22 07:59:56,032 - Worker_1] Status code == 403 for http://noticias.uol.com.br/midiaglobal/lemonde/2014/07/02/libano-esta-sob-ameaca-de-uma-onda-de-atentados.htm, skipping...
[ERROR - 2025-10-22 08:00:00,794 - Worker_3] Status code == 403 for http://noticias.uol.com.br/album/olho-magico/2014/07/02/olho-magico.htm?abrefoto=8, skipping...
[ERROR - 2025-10-22 08:00:01,328 - Worker_2] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/07/02/mega-sena-sorteia-r-3-milhoes-veja-o-resultado.htm, skipping...
[ERROR - 2025-10-22 08:00:10,460 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/bbc/2014/07/03/deposito-humano-de-mendigos-acumula-denuncias-no-rio-prefeitura-nega-problemas.htm, skipping...
[ERROR - 2025-10-22 08:00:24,368 - Worker_3] Status code == 404 for http://guia.uol.com.br/rio-de-janeiro/passeios/noticias/2014/07/01/projeto-organiza-caminhadas-gratuitas-pelo-centro-do-rio.htm, skipping...
[ERROR - 2025-10-22 08:00:24,481 - Worker_1] Status code == 403 for http://uolesporte.blogosfera.uol.com.br/2014/07/03/nike-usa-ibrahimovic-para-provocar-argentina-cantem-com-a-copa-na-mao/, skipping...
[ERROR - 2025-10-22 08:00:35,045 - Worker_1] Status code == 403 for http://noticias.uol.com.br/midiaglobal/lemonde/2014/07/03/em-mianmar-etnia-kachin-e-seu-patrimonio-sao-ameacados-por-represa-chinesa.htm, skipping...
[ERROR - 2025-10-22 08:00:35,783 - Worker_4] Status code == 403 for http://noticias.uol.com.br/midiaglobal/elpais/2014/07/03/pressao-da-turquia-poe-em-xeque-credibilidade-internacional-de-seu-banco-central.htm, skipping...
[ERROR - 2025-10-22 08:00:56,908 - Worker_0] Status code == 404 for http://guia.uol.com.br/brasilia/restaurantes/noticias/2014/07/03/carne-suina-e-carro-chefe-de-festival-em-55-restaurantes-ate-15-de-julho.htm, skipping...
[ERROR - 2025-10-22 08:00:58,253 - Worker_3] Status code == 403 for http://economia.uol.com.br/noticias/redacao/2014/07/03/anuncios-exploram-imagens-da-copa-como-mordida-spray-e-doce-de-leite.htm, skipping...
[ERROR - 2025-10-22 08:01:01,069 - Worker_0] Status code == 403 for http://economia.uol.com.br/noticias/reuters/2014/07/03/acionistas-aprovam-criacao-de-maior-empresa-de-educacao-do-pais.htm, skipping...
[ERROR - 2025-10-22 08:01:24,787 - Worker_2] Status code == 403 for http://josiasdesouza.blogosfera.uol.com.br/2014/07/03/fora-do-xadrez-dirceu-encena-um-novo-dirceu/, skipping...
[ERROR - 2025-10-22 08:01:27,692 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ciencia/album/bbc/2014/07/03/concurso-de-fotos-traz-19-maravilhas-da-astronomia.htm?abrefoto=14, skipping...
[ERROR - 2025-10-22 08:01:34,190 - Worker_1] Status code == 403 for http://saltoalto.blogosfera.uol.com.br/2014/07/03/mulher-de-thiago-silva-o-defende-pelo-choro-nao-tem-maquina-ali-dentro/, skipping...
[ERROR - 2025-10-22 08:01:36,830 - Worker_3] Status code == 404 for http://guia.uol.com.br/sao-paulo/shows/noticias/2014/07/02/banda-cataia-faz-show-na-vila-madalena-e-lanca-clipe-com-ze-do-caixao.htm, skipping...
[ERROR - 2025-10-22 08:01:40,611 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ciencia/ultimas-noticias/afp/2014/07/03/estudo-descarta-existencia-de-dois-planetas-semelhantes-a-terra.htm, skipping...
[ERROR - 2025-10-22 08:01:52,398 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/07/03/filha-de-motorista-morta-no-desabamento-estava-no-onibus-dirigido-pela-mae.htm, skipping...
[ERROR - 2025-10-22 08:02:00,508 - Worker_3] Status code == 404 for http://guia.uol.com.br/belo-horizonte/noticias/2014/07/02/arnaldo-baptista-apresenta-show-sarau-o-benedito-em-bh-ingresso-a-venda.htm, skipping...
[ERROR - 2025-10-22 08:02:05,199 - Worker_4] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/07/03/viaduto-ao-lado-do-que-desabou-tinha-estrutura-danificada-e-foi-interditado.htm, skipping...
[ERROR - 2025-10-22 08:02:09,351 - Worker_3] Status code == 500 for http://copadomundo.uol.com.br/cidades-sede-e-estadios/2014/avaliacao/, skipping...
[ERROR - 2025-10-22 08:02:14,393 - Worker_3] Status code == 404 for http://esporte.uol.com.br/f1/ultimas-noticias/2014/07/03/perez-causa-polemica-ao-falar-sobre-mulheres-na-f-1-melhor-na-cozinha.htm, skipping...
[ERROR - 2025-10-22 08:02:23,974 - Worker_3] Status code == 403 for http://omundoemmovimento.blogosfera.uol.com.br/2014/07/03/grandes-sao-responsaveis-pela-queda-das-vendas/, skipping...
[ERROR - 2025-10-22 08:02:29,138 - Worker_0] Status code == 403 for http://rodrigomattos.blogosfera.uol.com.br/2014/07/04/brasil-tem-dupla-de-zagueiros-mais-decisiva-de-sua-historia/, skipping...
[ERROR - 2025-10-22 08:02:29,873 - Worker_2] Status code == 403 for http://noticias.uol.com.br/saude/ultimas-noticias/redacao/2014/07/04/bebe-sofia-tera-de-passar-por-seis-transplantes-nos-eua.htm, skipping...
[ERROR - 2025-10-22 08:02:31,717 - Worker_4] Status code == 403 for http://blogdomariomagalhaes.blogosfera.uol.com.br/2014/07/04/liquidar-neymardependencia-vira-condicao-para-o-hexa/, skipping...
[ERROR - 2025-10-22 08:02:37,900 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/07/04/motorista-de-onibus-atingido-por-viaduto-foi-heroina-diz-irmao.htm, skipping...
[ERROR - 2025-10-22 08:02:38,130 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ciencia/album/2014/07/01/veja-imagens-de-ciencia-do-mes-julho2014.htm?abrefoto=17, skipping...
[ERROR - 2025-10-22 08:02:43,288 - Worker_1] Status code == 403 for http://noticias.uol.com.br/midiaglobal/prospect/2014/07/04/e-possivel-avaliar-a-moralidade-de-uma-espionagem.htm, skipping...
[ERROR - 2025-10-22 08:02:48,938 - Worker_3] Status code == 403 for http://noticias.uol.com.br/album/2014/06/09/chuvas-causam-danos-no-sul-do-brasil.htm?abrefoto=64, skipping...
[ERROR - 2025-10-22 08:03:11,592 - Worker_3] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2014/07/04/policia-de-sp-investiga-morte-em-estacao-do-metro.htm, skipping...
[ERROR - 2025-10-22 08:03:15,776 - Worker_3] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/efe/2014/07/04/aristocrata-vende-montanha-na-inglaterra-para-pagar-impostos.htm, skipping...
[ERROR - 2025-10-22 08:03:17,547 - Worker_1] Status code == 403 for http://blogdojuca.uol.com.br/2014/07/brasil-com-bola-e-coracao/, skipping...
[ERROR - 2025-10-22 08:03:20,833 - Worker_3] Status code == 403 for http://tecnologia.uol.com.br/noticias/redacao/2014/07/04/tim-e-condenada-a-pagar-r-15-milhoes-por-propaganda-enganosa-em-sergipe.htm, skipping...
[ERROR - 2025-10-22 08:03:39,443 - Worker_3] Status code == 403 for http://blogdomariomagalhaes.blogosfera.uol.com.br/2014/07/04/exibicao-de-campeao/, skipping...
[ERROR - 2025-10-22 08:03:51,618 - Worker_1] Status code == 403 for http://uolesportevetv.blogosfera.uol.com.br/2014/07/04/canuto-e-mordido-ao-vivo-e-faz-a-alegria-de-galvao-na-transmissao-da-globo/, skipping...
[ERROR - 2025-10-22 08:03:56,070 - Worker_1] Status code == 403 for http://uolesporte.blogosfera.uol.com.br/2014/07/04/ribery-nao-esta-se-importando-por-nao-ter-jogado-a-copa-veja-o-motivo/, skipping...
[ERROR - 2025-10-22 08:03:56,436 - Worker_0] Status code == 403 for http://uolesporte.blogosfera.uol.com.br/2014/07/04/apos-vitoria-alemaes-vestem-camisa-do-fla-e-imitam-boleiros-brasileiros/, skipping...
[ERROR - 2025-10-22 08:04:03,280 - Worker_2] Status code == 403 for http://doutorjairo.blogosfera.uol.com.br/2014/07/04/caso-de-fa-do-motorhead-vira-alerta-sobre-riscos-de-chacoalhar-a-cabeca/, skipping...
[ERROR - 2025-10-22 08:04:07,759 - Worker_1] Status code == 403 for http://cornetafc.blogosfera.uol.com.br/2014/07/03/novo-flagra-mostra-que-o-fuleco-esta-cada-vez-mais-safado/, skipping...
[ERROR - 2025-10-22 08:04:29,718 - Worker_2] Status code == 404 for http://guia.uol.com.br/rio-de-janeiro/bares/noticias/2014/07/03/em-clima-de-copa-lapa-recebe-roteiro-da-cachaca-com-drinques-especiais.htm, skipping...
[ERROR - 2025-10-22 08:04:30,819 - Worker_3] Status code == 404 for http://guia.uol.com.br/sao-paulo/baladas/noticias/2014/07/03/casa-noturna-sarajevo-reabre-em-novo-endereco.htm, skipping...
[ERROR - 2025-10-22 08:04:31,111 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ciencia/album/2014/07/01/veja-imagens-de-ciencia-do-mes-julho2014.htm?abrefoto=11, skipping...
[ERROR - 2025-10-22 08:04:32,413 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/ansa/2014/07/03/video-inedito-mostra-o-interior-do-costa-concordia.htm, skipping...
[ERROR - 2025-10-22 08:04:32,434 - Worker_1] Status code == 404 for http://guia.uol.com.br/belo-horizonte/noticias/2014/07/04/peca-infantil-tem-como-estrela-cao-ator-que-joga-futebol.htm, skipping...
[ERROR - 2025-10-22 08:04:35,261 - Worker_4] Status code == 403 for http://uolesporte.blogosfera.uol.com.br/2014/07/04/shakira-lamenta-eliminacao-da-colombia-tenho-lagrimas-nos-olhos/, skipping...
[ERROR - 2025-10-22 08:04:36,581 - Worker_1] Status code == 500 for http://copadomundo.uol.com.br/cidades-sede-e-estadios/2014/avaliacao/, skipping...
[ERROR - 2025-10-22 08:04:39,420 - Worker_4] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/07/04/tres-outros-viadutos-em-construcao-ligada-a-copa-estao-ameacados-em-bh.htm, skipping...
[ERROR - 2025-10-22 08:04:40,840 - Worker_1] Status code == 403 for http://nagradedomma.blogosfera.uol.com.br/2014/07/04/por-que-o-ufc-175-vale-mais-que-o-cinturao-dos-medios-para-lyoto-machida/, skipping...
[ERROR - 2025-10-22 08:04:44,781 - Worker_2] Failed to connect with http://natelinha.ne10.uol.com.br/noticias/2014/07/04/rede-brasil-anuncia-power-rangers-sem-direitos-produtora-ameaca-processo-76841.php after 3 attempts, skipping...
[ERROR - 2025-10-22 08:04:49,897 - Worker_3] Status code == 404 for http://guia.uol.com.br/brasilia/noticias/2014/06/25/exposicao-reune-acervo-historico-da-selecao-brasileira-no-conjunto-nacional.htm, skipping...
[ERROR - 2025-10-22 08:04:59,915 - Worker_1] Status code == 404 for http://guia.uol.com.br/rio-de-janeiro/passeios/noticias/2014/07/01/projeto-organiza-caminhadas-gratuitas-pelo-centro-do-rio.htm, skipping...
[ERROR - 2025-10-22 08:05:00,967 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/07/05/viaduto-que-caiu-em-bh-estava-sob-investigacao-do-mp-e-do-tce-de-minas.htm, skipping...
[ERROR - 2025-10-22 08:05:08,537 - Worker_2] Status code == 404 for http://guia.uol.com.br/belo-horizonte/noticias/2014/07/02/pioneiro-da-fotografia-publicitaria-no-brasil-ganha-exposicao-em-bh.htm, skipping...
[ERROR - 2025-10-22 08:05:12,769 - Worker_2] Status code == 403 for http://rodrigomattos.blogosfera.uol.com.br/2014/07/05/pelos-numeros-arbitro-foi-frouxo-com-punicoes-em-jogo-de-lesao-de-neymar/, skipping...
[ERROR - 2025-10-22 08:05:18,169 - Worker_0] Status code == 403 for http://blogdojuca.uol.com.br/2014/07/costa-rica-parou-no-krul/, skipping...
[ERROR - 2025-10-22 08:05:19,307 - Worker_1] Status code == 403 for http://uolesporte.blogosfera.uol.com.br/2014/07/05/torcedor-tatua-marca-deixada-por-mordida-de-suarez-no-ombro/, skipping...
[ERROR - 2025-10-22 08:05:21,398 - Worker_4] Status code == 404 for http://esporte.uol.com.br/f1/ultimas-noticias/2014/07/05/alonso-17-culpa-estrategia-da-ferrari-e-cobra-melhorias-da-equipe.htm, skipping...
[ERROR - 2025-10-22 08:05:23,763 - Worker_1] Status code == 403 for http://blogdomariomagalhaes.blogosfera.uol.com.br/2014/07/05/a-maior-brochada-da-copa/, skipping...
[ERROR - 2025-10-22 08:05:31,110 - Worker_4] Status code == 403 for http://tecnologia.uol.com.br/album/2014/07/05/pai-usa-photoshop-para-colocar-filha-em-cenas-de-filmes-famosos.htm?abrefoto=6, skipping...
[ERROR - 2025-10-22 08:05:37,246 - Worker_0] Status code == 404 for http://guia.uol.com.br/brasilia/restaurantes/noticias/2014/07/03/carne-suina-e-carro-chefe-de-festival-em-55-restaurantes-ate-15-de-julho.htm, skipping...
[ERROR - 2025-10-22 08:05:46,973 - Worker_2] Status code == 500 for http://economia.uol.com.br/noticias/redacao/2014/07/04/motel-de-sao-paulo-cria-suite-tematica-para-torcedores-do-corinthians.htm, skipping...
[ERROR - 2025-10-22 08:05:51,428 - Worker_2] Status code == 403 for http://tecnologia.uol.com.br/album/2014/01/11/elefante-cachorros-e-gatos-bichos-aderem-a-modinha-dos-selfies-na-internet.htm?abrefoto=1, skipping...
[ERROR - 2025-10-22 08:06:02,385 - Worker_1] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2014/07/04/imagens-do-dia---4-de-julho-de-2014.htm?abrefoto=34, skipping...
[ERROR - 2025-10-22 08:06:21,464 - Worker_1] Status code == 404 for http://guia.uol.com.br/album/2014/07/05/barbie-hot-wheels-e-turma-da-monica-tem-areas-de-recreacao-em-shoppings.htm, skipping...
[ERROR - 2025-10-22 08:06:26,541 - Worker_4] Status code == 403 for http://noticias.uol.com.br/tabloide/ultimas-noticias/tabloideanas/2014/07/04/britanica-coloca-o-equivalente-a-cinco-canecos-de-chope-em-silicone-nas-mamas.htm, skipping...
[ERROR - 2025-10-22 08:06:30,737 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/afp/2014/07/05/acidente-de-aviao-deixa-11-mortos-em-clube-de-paraquedismo-na-polonia.htm, skipping...
[ERROR - 2025-10-22 08:06:36,697 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2014/07/05/piora-a-qualidade-do-ar-em-sp.htm, skipping...
[ERROR - 2025-10-22 08:06:45,352 - Worker_4] Failed to connect with http://natelinha.ne10.uol.com.br/novelas/2014/07/05/em-familia-miss-lauren-tera-um-final-tragico-saiba-qual-e-76856.php after 3 attempts, skipping...
[ERROR - 2025-10-22 08:06:54,386 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2014/07/05/vizinhos-de-viaduto-que-desabou-em-bh-criam-comissao.htm, skipping...
[ERROR - 2025-10-22 08:07:05,824 - Worker_2] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2014/07/05/imagens-do-dia---5-de-julho-de-2014.htm?abrefoto=19, skipping...
[ERROR - 2025-10-22 08:07:10,128 - Worker_2] Status code == 403 for http://rodrigomattos.blogosfera.uol.com.br/2014/07/05/e-a-lesao-mais-dramatica-das-copas-diz-medico-da-fifa-sobre-neymar/, skipping...
[ERROR - 2025-10-22 08:07:10,491 - Worker_1] Status code == 403 for http://josiasdesouza.blogosfera.uol.com.br/2014/07/05/brasilia-convive-com-risco-de-eleger-o-inelegivel/, skipping...
[ERROR - 2025-10-22 08:07:14,381 - Worker_3] Status code == 404 for http://guia.uol.com.br/rio-de-janeiro/passeios/noticias/2014/06/17/rio-recebe-casa-da-suica-durante-a-copa-com-musica-e-comidas-tipicas.htm, skipping...
[ERROR - 2025-10-22 08:07:22,835 - Worker_4] Failed to connect with http://natelinha.ne10.uol.com.br/novelas/2014/07/05/em-familia-humilhada-em-bar-clara-se-irrita-e-joga-bebida-em-homem-76864.php after 3 attempts, skipping...
[ERROR - 2025-10-22 08:07:28,835 - Worker_2] Status code == 500 for http://copadomundo.uol.com.br/cidades-sede-e-estadios/2014/avaliacao/, skipping...
[ERROR - 2025-10-22 08:07:38,059 - Worker_2] Status code == 403 for http://reginanavarro.blogosfera.uol.com.br/2014/07/05/motivo-de-inseguranca-masculina/, skipping...
[ERROR - 2025-10-22 08:07:39,017 - Worker_0] Status code == 404 for http://esporte.uol.com.br/f1/ultimas-noticias/2014/07/05/piloto-da-williams-defende-perez-dirijo-melhor-do-que-cozinho.htm, skipping...
[ERROR - 2025-10-22 08:07:43,056 - Worker_4] Status code == 403 for http://noticias.uol.com.br/saude/ultimas-noticias/redacao/2014/06/30/o-que-seu-coco-tem-a-dizer-sobre-sua-saude.htm, skipping...
