[INFO - 2025-10-24 19:03:56,618 - MainThread] 2044 links from 'out/uol_links/2015/4-2015.txt'.
[ERROR - 2025-10-24 19:04:56,098 - Worker_1] Status code == 403 for http://blogdosakamoto.blogosfera.uol.com.br/2015/03/31/governo-lanca-portaria-e-recria-lista-suja-do-trabalho-escravo/, skipping...
[ERROR - 2025-10-24 19:05:01,824 - Worker_3] Status code == 403 for http://fisicanaveia.blogosfera.uol.com.br/2015/03/31/nem-sempre-dois-mais-dois-sao-quatro/, skipping...
[ERROR - 2025-10-24 19:05:05,534 - Worker_4] Status code == 403 for http://educacao.uol.com.br/noticias/2015/03/31/exame-de-aluno-da-unesp-morto-em-festa-aponta-dosagem-absurda-de-alcool.htm, skipping...
[ERROR - 2025-10-24 19:05:09,704 - Worker_4] Status code == 403 for http://economia.uol.com.br/blogs-e-colunas/coluna/reinaldo-polito/2015/03/31/o-equivoco-na-comunicacao-do-governo.htm, skipping...
[ERROR - 2025-10-24 19:05:17,193 - Worker_2] Status code == 403 for http://economia.uol.com.br/empreendedorismo/album/2015/04/01/escultor-faz-coelho-de-chocolate-gigante-para-fabrica-no-rs.htm?abrefoto=1, skipping...
[ERROR - 2025-10-24 19:05:18,991 - Worker_3] Failed to connect with http://natelinha.ne10.uol.com.br/noticias/2015/04/01/filho-de-datena-ataca-luiz-bacci-menino-criado-pela-avo-87527.php after 3 attempts, skipping...
[ERROR - 2025-10-24 19:05:21,392 - Worker_2] Status code == 403 for http://fernandorodrigues.blogosfera.uol.com.br/2015/04/01/26-profissionais-renomados-do-mundo-do-direito-estao-na-lista-do-hsbc/, skipping...
[ERROR - 2025-10-24 19:05:22,881 - Worker_4] Status code == 403 for http://tablog.blogosfera.uol.com.br/2015/04/quem-e-o-pharrell-de-verdade-e-o-de-cera/, skipping...
[ERROR - 2025-10-24 19:05:29,881 - Worker_1] Status code == 403 for http://radiouol.blogosfera.uol.com.br/2015/03/31/6182/, skipping...
[ERROR - 2025-10-24 19:05:35,842 - Worker_3] Failed to connect with http://noticias.carsale.uol.com.br/blog/2015/04/01/ser-guinchado-e-para-os-fracos-ou-para-quem-nao-tem-um-jeep/ after 3 attempts, skipping...
[ERROR - 2025-10-24 19:05:40,173 - Worker_3] Status code == 403 for http://noticias.uol.com.br/ciencia/ultimas-noticias/redacao/2015/03/31/cientistas-chineses-confirmam-a-tese-do-nao-se-parece-com-a-idade.htm, skipping...
[ERROR - 2025-10-24 19:05:44,465 - Worker_3] Status code == 403 for http://doutorjairo.blogosfera.uol.com.br/2015/04/01/chefes-acham-que-depressao-nao-e-desculpa-para-faltar-mostra-pesquisa/, skipping...
[ERROR - 2025-10-24 19:05:45,899 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/01/deputados-do-pt-levam-cha-de-cadeira-de-levy-e-nao-sao-recebidos.htm, skipping...
[ERROR - 2025-10-24 19:05:49,602 - Worker_0] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/01/mega-sena-pode-pagar-r-246-milhoes-nesta-quarta-veja-dezenas-sorteadas.htm, skipping...
[ERROR - 2025-10-24 19:05:50,057 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/efe/2015/04/01/cidade-japonesa-proibira-as-pessoas-de-subir-escadas-pelo-lado-esquerdo.htm, skipping...
[ERROR - 2025-10-24 19:05:53,754 - Worker_2] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/01/fotografia-nao-e-boa-mas-filme-sera-muito-bom-diz-mercadante-sobre-cniibope.htm, skipping...
[ERROR - 2025-10-24 19:06:02,862 - Worker_0] Status code == 403 for http://fernandorodrigues.blogosfera.uol.com.br/2015/04/01/receita-diz-nunca-ter-averiguado-quantos-brasileiros-tem-conta-no-exterior/, skipping...
[ERROR - 2025-10-24 19:06:20,026 - Worker_2] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/bbc/2015/04/01/na-contramao-do-brasil-eua-reduzem-punicao-a-jovens-infratores.htm, skipping...
[ERROR - 2025-10-24 19:06:28,065 - Worker_3] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/01/justica-bloqueia-bens-e-quebra-sigilo-fiscal-de-benedita-da-silva.htm, skipping...
[ERROR - 2025-10-24 19:06:31,065 - Worker_0] Status code == 403 for http://blogdoboleiro.blogosfera.uol.com.br/2015/04/01/aulas-de-russo-vida-regrada-bernard-decide-se-adaptar-rapido-na-ucrania/, skipping...
[ERROR - 2025-10-24 19:06:31,689 - Worker_2] Status code == 403 for http://tecnologia.uol.com.br/noticias/redacao/2015/04/01/apos-ter-iphone-furtado-americano-encontra-novo-dono-do-aparelho-na-china.htm, skipping...
[ERROR - 2025-10-24 19:06:32,373 - Worker_3] Status code == 403 for http://blogdosimao.blogosfera.uol.com.br/2015/04/01/aaaiii-nao-aperte-os-ovos/, skipping...
[ERROR - 2025-10-24 19:06:35,017 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/bbc/2015/03/31/desvendado-misterio-de-foto-viral-de-crianca-siria-que-se-rende.htm, skipping...
[ERROR - 2025-10-24 19:06:35,212 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/01/sabesp-admite-que-faz-racionamento.htm, skipping...
[ERROR - 2025-10-24 19:06:35,865 - Worker_2] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/01/questoes-economicas-motivam-aumento-da-desaprovacao-ao-governo-dilma-diz-cni.htm, skipping...
[ERROR - 2025-10-24 19:06:39,123 - Worker_3] Status code == 403 for http://rodrigomattos.blogosfera.uol.com.br/2015/04/01/briga-bahia-x-fonte-nova-envolve-lava-jato-veto-ao-pituacu-e-cofre-publico/, skipping...
[ERROR - 2025-10-24 19:06:39,193 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/bbc/2015/04/01/marinha-dos-eua-faz-alerta-sobre-ilha-artificial-chinesa.htm, skipping...
[ERROR - 2025-10-24 19:06:40,100 - Worker_2] Status code == 403 for http://educacao.uol.com.br/noticias/2015/04/02/nos-professores-nao-somos-inimigos-diz-professor-em-greve.htm, skipping...
[ERROR - 2025-10-24 19:06:43,344 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/afp/2015/04/02/ira-acordo-sobre-programa-nuclear-avanca-apos-mais-de-12-anos-de-crise.htm, skipping...
[ERROR - 2025-10-24 19:06:44,268 - Worker_2] Status code == 403 for http://noticias.uol.com.br/internacional/ultimas-noticias/2015/04/02/obama-sauda-acordo-historico-com-o-ira-sobre-programa-nuclear.htm, skipping...
[ERROR - 2025-10-24 19:06:55,754 - Worker_2] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/02/alckmin-volta-a-afirmar-que-nao-havera-rodizio.htm, skipping...
[ERROR - 2025-10-24 19:06:59,982 - Worker_2] Status code == 403 for http://negociosdoesporte.blogosfera.uol.com.br/2015/04/02/bahia-consegue-boa-negociacao-em-novo-acordo-na-fonte-nova/, skipping...
[ERROR - 2025-10-24 19:07:10,988 - Worker_2] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/efe/2015/04/02/identificados-perfis-geneticos-das-150-pessoas-a-bordo-de-voo-da-germanwings.htm, skipping...
[ERROR - 2025-10-24 19:07:17,843 - Worker_3] Status code == 403 for http://noticias.uol.com.br/saude/ultimas-noticias/the-new-york-times/2015/03/31/amamentacao-oferece-beneficios-mesmo-apos-decadas.htm, skipping...
[ERROR - 2025-10-24 19:07:26,533 - Worker_4] Status code == 403 for http://educacao.uol.com.br/noticias/2015/04/02/unesp-vai-investigar-festa-que-teve-roupas-parecidas-com-as-da-ku-klux-klan.htm, skipping...
[ERROR - 2025-10-24 19:07:27,321 - Worker_2] Status code == 403 for http://josiasdesouza.blogosfera.uol.com.br/2015/04/02/cpi-confirma-inquiricao-de-vaccari-para-o-dia-9/, skipping...
[ERROR - 2025-10-24 19:07:30,658 - Worker_3] Status code == 403 for http://josecruz.blogosfera.uol.com.br/2015/04/a-lei-de-incentivo-fiscal-e-o-nao-direito-ao-esporte-no-brasil/, skipping...
[ERROR - 2025-10-24 19:07:35,055 - Worker_3] Status code == 403 for http://noticias.uol.com.br/opiniao/coluna/2015/04/02/ao-valorizar-conciliacao-novo-codigo-civil-economiza-angustias.htm, skipping...
[ERROR - 2025-10-24 19:07:39,488 - Worker_3] Status code == 403 for http://blogdoneto.blogosfera.uol.com.br/2015/04/02/ha-vida-no-timao-sem-guerrero/, skipping...
[ERROR - 2025-10-24 19:07:43,279 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/02/alckmin-vacina-contra-dengue-pode-demorar-ate-um-ano-e-meio-para-ser-liberada.htm, skipping...
[ERROR - 2025-10-24 19:07:46,562 - Worker_0] Status code == 403 for http://noticias.uol.com.br/blogs-e-colunas/coluna/jorge-ramos/2015/04/02/o-primeiro-presidente-latino-dos-estados-unidos.htm, skipping...
[ERROR - 2025-10-24 19:07:49,777 - Worker_4] Status code == 403 for http://noticias.uol.com.br/blogs-e-colunas/coluna/thomas-friedman/2015/04/02/diga-me-como-isso-pode-terminar-bem.htm, skipping...
[ERROR - 2025-10-24 19:07:50,862 - Worker_0] Status code == 403 for http://companhiadeviagem.blogosfera.uol.com.br/2015/03/30/conheca-a-caverna-dos-cristais-gigantes/, skipping...
[ERROR - 2025-10-24 19:07:56,443 - Worker_4] Status code == 502 for http://noticias.band.uol.com.br/brasilurgente/video/2015/04/02/15428377/nova-explosao-acontece-em-incendio-no-litoral.html, skipping...
[ERROR - 2025-10-24 19:07:58,567 - Worker_2] Status code == 403 for http://radiouol.blogosfera.uol.com.br/2015/04/02/apos-zayn-malik-deixar-1d-relembre-outras-saidas-curiosas-de-musicos/, skipping...
[ERROR - 2025-10-24 19:08:00,648 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/02/brasil-pressiona-indonesia-para-evitar-execucao.htm, skipping...
[ERROR - 2025-10-24 19:08:03,771 - Worker_3] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/02/pf-lanca-codigo-de-etica-em-que-proibe-integrantes-de-manifestar-opiniao-politica.htm, skipping...
[ERROR - 2025-10-24 19:08:09,663 - Worker_2] Status code == 403 for http://noticias.uol.com.br/internacional/ultimas-noticias/2015/04/02/encontrada-a-segunda-caixa-preta-do-aviao-da-germanwings-que-caiu-nos-alpes.htm, skipping...
[ERROR - 2025-10-24 19:08:10,148 - Worker_4] Status code == 403 for http://fernandorodrigues.blogosfera.uol.com.br/2015/04/01/26-profissionais-renomados-do-mundo-do-direito-estao-na-lista-do-hsbc/, skipping...
[ERROR - 2025-10-24 19:08:17,850 - Worker_3] Status code == 404 for http://cenapop.virgula.uol.com.br/2015/04/01/78119-ring-girl-arianny-celeste-posta-foto-de-lingerie-e-faz-os-marmanjos-babarem/, skipping...
[ERROR - 2025-10-24 19:08:18,054 - Worker_2] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/02/helicoptero-cai-na-zuna-rural-de-barueri.htm, skipping...
[ERROR - 2025-10-24 19:08:19,697 - Worker_4] Status code == 403 for http://noticias.uol.com.br/internacional/ultimas-noticias/the-new-york-times/2015/04/01/presos-brasileiros-sao-tratados-com-cha-alucinogeno.htm, skipping...
[ERROR - 2025-10-24 19:08:22,252 - Worker_2] Status code == 403 for http://robertosadovski.blogosfera.uol.com.br/2015/04/02/velozes-7-e-uma-despedida-digna-para-paul-walker-e-um-recomeco-para-a-serie/, skipping...
[ERROR - 2025-10-24 19:08:36,845 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/03/apos-atraso-de-quase-duas-horas-comeca-enterro-de-thomaz-alckmin.htm, skipping...
[ERROR - 2025-10-24 19:08:38,087 - Worker_4] Status code == 403 for http://noticias.uol.com.br/album/2015/04/02/quatro-pessoas-morrem-em-queda-de-helicoptero-na-grande-sp.htm?abrefoto=22, skipping...
[ERROR - 2025-10-24 19:08:40,988 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/bbc/2015/04/03/prostitutas-na-australia-postam-selfies-para-mostrar-outra-face-da-profissao.htm#fotoNav=1, skipping...
[ERROR - 2025-10-24 19:08:45,437 - Worker_3] Status code == 403 for http://radiouol.blogosfera.uol.com.br/2015/04/01/ester-campos-seduz-padre-em-clipe-e-aposta-no-pop-puro-para-se-destacar/, skipping...
[ERROR - 2025-10-24 19:08:50,167 - Worker_3] Status code == 403 for http://fernandorodrigues.blogosfera.uol.com.br/2015/04/01/26-profissionais-renomados-do-mundo-do-direito-estao-na-lista-do-hsbc/, skipping...
[ERROR - 2025-10-24 19:08:52,130 - Worker_1] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2015/04/03/imagens-do-dia---3-de-abril-de-2015.htm?abrefoto=38, skipping...
[ERROR - 2025-10-24 19:09:02,497 - Worker_0] Status code == 403 for http://josiasdesouza.blogosfera.uol.com.br/2015/04/03/erenice-sera-investigada-na-operacao-zelotes/, skipping...
[ERROR - 2025-10-24 19:09:05,487 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/03/moradores-e-pms-se-confrontam-em-ato-contra-morte-de-garoto-no-alemao-rj.htm, skipping...
[ERROR - 2025-10-24 19:09:22,985 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/03/com-duplicacao-atrasada-br-101-em-al-vira-rodovia-mais-perigosa-do-pais.htm, skipping...
[ERROR - 2025-10-24 19:09:26,120 - Worker_0] Status code == 403 for http://noticias.uol.com.br/saude/ultimas-noticias/redacao/2015/04/03/mais-leve-protese-feita-em-impressora-3d-permite-menina-andar-de-bicicleta.htm, skipping...
[ERROR - 2025-10-24 19:09:26,900 - Worker_1] Status code == 403 for http://blogdoico.blogosfera.uol.com.br/2015/04/03/exclusivo-perda-da-f-1-faz-coreia-do-sul-acordar-para-o-automobilismo/, skipping...
[ERROR - 2025-10-24 19:09:31,690 - Worker_3] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/03/turistas-sao-assaltados-por-encapuzados-na-chegada-a-ubatuba.htm, skipping...
[ERROR - 2025-10-24 19:09:55,630 - Worker_0] Status code == 403 for http://blogdoboleiro.blogosfera.uol.com.br/2015/04/03/fabricio-volta-para-sao-paulo-primeiros-tecnicos-estranham-surto-em-campo/, skipping...
[ERROR - 2025-10-24 19:09:59,837 - Worker_0] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/03/governo-do-rio-vai-arcar-com-despesas-de-enterro-de-menino-morto-no-alemao.htm, skipping...
[ERROR - 2025-10-24 19:10:04,002 - Worker_0] Status code == 403 for http://noticias.uol.com.br/internacional/ultimas-noticias/the-new-york-times/2015/04/01/presos-brasileiros-sao-tratados-com-cha-alucinogeno.htm, skipping...
[ERROR - 2025-10-24 19:10:16,380 - Worker_0] Failed to connect with http://tnh1.ne10.uol.com.br/noticia/geral/2015/04/03/320693/bebe-morre-na-barriga-da-mae-por-falta-de-material-para-parto-no-hu after 3 attempts, skipping...
[ERROR - 2025-10-24 19:10:20,601 - Worker_0] Status code == 403 for http://uolesporte.blogosfera.uol.com.br/2015/04/04/ta-bombando-ate-c-ronaldo-tiraria-o-chapeu-para-este-golaco-desta-joia/, skipping...
[ERROR - 2025-10-24 19:10:24,791 - Worker_0] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/04/motorista-que-arrastou-policial-no-rs-respondera-por-tentativa-de-homicidio.htm, skipping...
[ERROR - 2025-10-24 19:10:25,394 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/04/turistas-de-sao-paulo-morrem-em-acidente-de-barco-em-natal.htm, skipping...
[ERROR - 2025-10-24 19:10:29,571 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/04/cartorio-no-rio-de-janeiro-oferece-unioes-estaveis-poliafetivas.htm, skipping...
[ERROR - 2025-10-24 19:10:31,352 - Worker_0] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/04/apos-um-ano-suspeitos-mudam-versoes-sobre-autoria-da-morte-de-bernardo.htm, skipping...
[ERROR - 2025-10-24 19:10:32,338 - Worker_2] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/afp/2015/04/04/temporal-no-norte-do-chile-deixa-25-mortos-e-101-desaparecidos.htm, skipping...
[ERROR - 2025-10-24 19:10:36,149 - Worker_0] Status code == 403 for http://fernandorodrigues.blogosfera.uol.com.br/2015/04/01/26-profissionais-renomados-do-mundo-do-direito-estao-na-lista-do-hsbc/, skipping...
[ERROR - 2025-10-24 19:10:38,592 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/04/monomotor-cai-em-ceara-mirim-rn-e-mata-duas-pessoas.htm, skipping...
[ERROR - 2025-10-24 19:10:39,148 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/04/moradores-do-alemao-protestam-contra-violencia.htm, skipping...
[ERROR - 2025-10-24 19:10:42,547 - Worker_1] Status code == 403 for http://radiouol.blogosfera.uol.com.br/2015/04/03/confira-os-astros-da-musica-que-se-parecem-com-outras-celebridades/, skipping...
[ERROR - 2025-10-24 19:10:44,925 - Worker_0] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2015/04/04/imagens-do-dia---4-de-abril-de-2015.htm?abrefoto=22, skipping...
[ERROR - 2025-10-24 19:10:50,810 - Worker_3] Status code == 403 for http://noticias.uol.com.br/opiniao/coluna/2015/04/04/transformamos-em-causa-a-solucao-do-problema-da-mobilidade.htm, skipping...
[ERROR - 2025-10-24 19:10:56,278 - Worker_4] Status code == 403 for http://robertosadovski.blogosfera.uol.com.br/2015/04/04/filme-da-semana-do-sadovski-o-ano-mais-violento/, skipping...
[ERROR - 2025-10-24 19:10:57,702 - Worker_3] Status code == 403 for http://uolesportevetv.blogosfera.uol.com.br/2015/04/04/saiba-quem-e-a-irma-do-chico-que-virou-alvo-de-beijos-da-bancada-da-band/, skipping...
[ERROR - 2025-10-24 19:10:57,747 - Worker_2] Status code == 403 for http://blogdomariomagalhaes.blogosfera.uol.com.br/2015/04/04/se-o-menino-jesus-10-fosse-morto-em-ipanema-haveria-comocao-nacional/, skipping...
[ERROR - 2025-10-24 19:11:00,451 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/04/helicoptero-devera-ser-reconstruido-pela-aeronautica.htm, skipping...
[ERROR - 2025-10-24 19:11:01,853 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/04/mega-sena-pode-pagar-r-32-milhoes-hoje-veja-dezenas-sorteadas.htm, skipping...
[ERROR - 2025-10-24 19:11:04,605 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/04/sete-morrem-carbonizados-em-acidente-em-goias.htm, skipping...
[ERROR - 2025-10-24 19:11:11,341 - Worker_3] Status code == 403 for http://josiasdesouza.blogosfera.uol.com.br/2015/04/04/renan-quer-esplanada-menor-so-para-os-outros/, skipping...
[ERROR - 2025-10-24 19:11:15,514 - Worker_3] Status code == 403 for http://noticias.uol.com.br/internacional/ultimas-noticias/2015/04/04/eua-confirmam-participacao-de-obama-na-cupula-das-americas.htm, skipping...
[ERROR - 2025-10-24 19:11:15,534 - Worker_2] Status code == 403 for http://josecruz.blogosfera.uol.com.br/2015/04/mane-garrincha-o-melhor-espaco-do-estadio-de-brasilia-esta-do-lado-de-fora/, skipping...
[ERROR - 2025-10-24 19:11:52,596 - Worker_1] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2015/04/04/imagens-do-dia---4-de-abril-de-2015.htm?abrefoto=5, skipping...
[ERROR - 2025-10-24 19:11:56,743 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/afp/2015/04/04/papa-convida-a-aprender-com-as-discipulas-mulheres-de-jesus.htm, skipping...
[ERROR - 2025-10-24 19:11:58,785 - Worker_0] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/04/governo-de-sp-cria-gabinete-de-crise-para-acompanhar-incendio-em-santos.htm, skipping...
[ERROR - 2025-10-24 19:12:13,920 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/05/complexo-do-alemao-sera-reocupado-pela-pm-diz-governador-do-rio.htm, skipping...
[ERROR - 2025-10-24 19:12:17,013 - Worker_1] Status code == 403 for http://uolesporte.blogosfera.uol.com.br/2015/04/04/ex-mulher-de-paul-mccartney-bate-recorde-de-velocidade-no-esqui/, skipping...
[ERROR - 2025-10-24 19:12:21,201 - Worker_3] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/04/05/eliseu-padilha-nega-denuncia-sobre-lobby-para-parque-eolico-no-rs.htm, skipping...
[ERROR - 2025-10-24 19:12:23,367 - Worker_0] Status code == 403 for http://uolesporte.blogosfera.uol.com.br/2015/04/05/reporter-e-pedida-em-casamento-ao-vivo-por-torcedor-o-que-ela-respondeu/, skipping...
[ERROR - 2025-10-24 19:12:25,907 - Worker_4] Status code == 403 for http://fernandorodrigues.blogosfera.uol.com.br/2015/04/05/brasileiros-com-mais-de-us-50-mi-no-hsbc-usaram-96-contas-e-68-offshores/, skipping...
[ERROR - 2025-10-24 19:12:41,469 - Worker_2] Status code == 403 for http://nagradedomma.blogosfera.uol.com.br/2015/04/05/tuf-comeca-sob-a-sombra-do-doping-de-anderson-e-necessidade-de-afirmacao/, skipping...
[ERROR - 2025-10-24 19:12:47,328 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/afp/2015/04/05/dissidente-cubana-convidada-para-cupula-das-americas-e-barrada-no-panama.htm, skipping...
[ERROR - 2025-10-24 19:12:48,408 - Worker_2] Status code == 403 for http://blogdomariomagalhaes.blogosfera.uol.com.br/2015/04/04/se-o-menino-jesus-10-fosse-morto-em-ipanema-haveria-comocao-nacional/, skipping...
[ERROR - 2025-10-24 19:12:56,749 - Worker_0] Status code == 403 for http://blogdoboleiro.blogosfera.uol.com.br/2015/04/05/destaque-do-palmeiras-dudu-troca-ovos-por-gols-para-os-filhos-na-pascoa-2/, skipping...
[ERROR - 2025-10-24 19:13:02,449 - Worker_2] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/efe/2015/04/05/desabamento-mata-7-mineradores-no-noroeste-da-bolivia.htm, skipping...
[ERROR - 2025-10-24 19:13:12,496 - Worker_2] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/04/05/cachorra-entra-em-lago-para-capturar-peixes-de-ate-4-kg-em-sp.htm, skipping...
[ERROR - 2025-10-24 19:13:15,994 - Worker_0] Status code == 403 for http://abiliodiniz.blogosfera.uol.com.br/2015/04/05/a-espera-de-milagres/, skipping...
[ERROR - 2025-10-24 19:13:25,341 - Worker_0] Status code == 403 for http://futebolemnumeros.blogosfera.uol.com.br/2015/04/05/as-maiores-goleadas-aplicadas-e-sofridas-pelos-grandes/, skipping...
[ERROR - 2025-10-24 19:13:29,912 - Worker_3] Status code == 403 for http://blogdoico.blogosfera.uol.com.br/2015/04/06/gp-da-china-vai-mostrar-se-ferrari-tem-motivos-para-pensar-em-titulo/, skipping...
