[INFO - 2025-10-21 17:50:21,856 - MainThread] 2216 links from 'out/uol_links/2014/4-2014.txt'.
[ERROR - 2025-10-21 17:52:37,589 - Worker_0] Status code == 404 for http://carnaval.uol.com.br/2014/sao-paulo/, skipping...
[ERROR - 2025-10-21 17:52:40,095 - Worker_4] Status code == 404 for http://guia.uol.com.br/sao-paulo/exposicoes/noticias/2014/04/01/mostra-no-mam-exibe-obras-de-oiticica-lygia-clark-e-tarsila-do-amaral.htm, skipping...
[ERROR - 2025-10-21 17:52:40,456 - Worker_2] Status code == 404 for http://guia.uol.com.br/belo-horizonte/noticias/2014/04/01/pampulha-recebe-festival-de-comida-de-rua-com-pratos-por-ate-r-25.htm, skipping...
[ERROR - 2025-10-21 17:52:45,354 - Worker_3] Status code == 404 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/04/02/julgamento-do-carandiru-tem-73-pms-condenados-por-mortes-de-77-presos.htm, skipping...
[ERROR - 2025-10-21 17:52:46,370 - Worker_0] Status code == 403 for http://uolesportevetv.blogosfera.uol.com.br/2014/04/02/substituta-de-leifert-tenta-fugir-de-jo-mas-entrega-time-do-coracao/, skipping...
[ERROR - 2025-10-21 17:52:50,451 - Worker_2] Status code == 403 for http://noticias.uol.com.br/opiniao/coluna/2014/04/02/foro-privilegiado-produz-distorcoes-e-deveria-ser-restrito-a-poucas-autoridades.htm, skipping...
[ERROR - 2025-10-21 17:52:50,470 - Worker_0] Status code == 404 for http://guia.uol.com.br/rio-de-janeiro/exposicoes/noticias/2014/04/01/confira-dicas-para-visitar-a-exposicao-de-ron-mueck-e-evitar-filas.htm, skipping...
[ERROR - 2025-10-21 17:52:54,206 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/04/02/prefeito-de-porto-alegre-sanciona-lei-que-barra-mascaras-em-protestos.htm, skipping...
[ERROR - 2025-10-21 17:52:54,596 - Worker_3] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/04/02/renan-cpi-petrobras.htm, skipping...
[ERROR - 2025-10-21 17:52:54,688 - Worker_2] Status code == 403 for http://rodrigomattos.blogosfera.uol.com.br/2014/04/02/por-contrato-caixa-controla-itaquerao-e-pode-excluir-corinthians/, skipping...
[ERROR - 2025-10-21 17:52:55,157 - Worker_0] Status code == 404 for http://carnaval.uol.com.br/2014/rio-de-janeiro/, skipping...
[ERROR - 2025-10-21 17:52:58,355 - Worker_1] Status code == 403 for http://noticias.uol.com.br/album/2014/04/02/mulheres-fazem-rolezinho-contra-abusos-no-metro-de-sao-paulo.htm?abrefoto=5, skipping...
[ERROR - 2025-10-21 17:52:59,683 - Worker_0] Status code == 403 for http://tecnologia.uol.com.br/album/2014/01/02/celulares-2014.htm?abrefoto=36, skipping...
[ERROR - 2025-10-21 17:52:59,871 - Worker_4] Status code == 404 for http://carnaval.uol.com.br/2014/blocos-de-rua/, skipping...
[ERROR - 2025-10-21 17:53:03,907 - Worker_2] Status code == 403 for http://noticias.uol.com.br/tabloide/album/2014/01/06/os-recordes-e-tentativas-de-2014.htm?abrefoto=48, skipping...
[ERROR - 2025-10-21 17:53:15,308 - Worker_2] Status code == 404 for http://carnaval.uol.com.br/2014/recife-e-olinda/, skipping...
[ERROR - 2025-10-21 17:53:16,823 - Worker_0] Status code == 403 for http://tecnologia.uol.com.br/noticias/redacao/2014/04/02/brasileiros-compraram-68-smartphones-por-minuto-em-2013-diz-estudo.htm, skipping...
[ERROR - 2025-10-21 17:53:24,139 - Worker_2] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/04/02/maioria-do-stf-vota-por-proibir-doacoes-de-empresas-a-campanhas-eleitorais.htm, skipping...
[ERROR - 2025-10-21 17:53:24,699 - Worker_4] Status code == 403 for http://noticias.uol.com.br/internacional/ultimas-noticias/2014/04/02/estrago-nao-foi-maior-porque-chile-agiu-rapido-diz-onu-quase-um-milhao-evacuaram.htm, skipping...
[ERROR - 2025-10-21 17:53:28,285 - Worker_2] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/04/02/sem-doacoes-de-empresas-pessoas-fisicas-e-fundo-partidario-bancariam-campanhas.htm, skipping...
[ERROR - 2025-10-21 17:53:28,853 - Worker_4] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/04/02/mega-sena-acumula-e-vai-sortear-r-50-milhoes-no-sabado.htm, skipping...
[ERROR - 2025-10-21 17:53:32,570 - Worker_1] Status code == 404 for http://guia.uol.com.br/album/2014/04/01/regionalismo-e-street-art-se-misturam-na-exposicao-pop-nordeste-veja-imagens.htm, skipping...
[ERROR - 2025-10-21 17:53:38,156 - Worker_4] Status code == 403 for http://noticias.uol.com.br/saude/ultimas-noticias/efe/2014/04/02/comer-alimentos-organicos-nao-reduz-risco-de-cancer-em-mulheres-diz-estudo.htm, skipping...
[ERROR - 2025-10-21 17:53:42,337 - Worker_4] Status code == 403 for http://noticias.uol.com.br/midiaglobal/elpais/2014/04/02/comunidade-chinesa-cresce-nas-universidades-espanholas.htm, skipping...
[ERROR - 2025-10-21 17:53:46,583 - Worker_2] Status code == 403 for http://obrasiltavendo.blogosfera.uol.com.br/2014/04/02/ate-a-proxima-braziul-ziul/, skipping...
[ERROR - 2025-10-21 17:53:56,274 - Worker_2] Status code == 403 for http://josiasdesouza.blogosfera.uol.com.br/2014/04/03/aecio-diz-que-eleito-vai-propor-fim-da-reeleicao/, skipping...
[ERROR - 2025-10-21 17:54:00,453 - Worker_2] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/04/03/com-cpi-da-petrobras-adiada-dem-vai-dificultar-votacoes-na-camara.htm, skipping...
[ERROR - 2025-10-21 17:54:16,592 - Worker_4] Status code == 403 for http://blogdojuca.uol.com.br/2014/04/a-fifa-ja-se-prepara-para-pagar-o-que-falta-em-itaquera/, skipping...
[ERROR - 2025-10-21 17:54:53,896 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/04/02/condenada-por-mandar-cortar-o-penis-do-ex-noivo-em-mg-medica-e-presa-em-sp.htm, skipping...
[ERROR - 2025-10-21 17:54:55,429 - Worker_4] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2014/04/03/imagens-do-dia---3-de-abril-de-2014.htm?abrefoto=57, skipping...
[ERROR - 2025-10-21 17:55:14,475 - Worker_3] Status code == 404 for http://guia.uol.com.br/brasilia/noticias/2014/04/03/galeria-na-asa-norte-recebe-exposicao-plano-expandido.htm, skipping...
[ERROR - 2025-10-21 17:55:29,842 - Worker_4] Status code == 404 for http://carnaval.uol.com.br/2014/salvador/, skipping...
[ERROR - 2025-10-21 17:55:30,726 - Worker_2] Status code == 404 for http://carnaval.uol.com.br/2014/sao-paulo/, skipping...
[ERROR - 2025-10-21 17:55:34,084 - Worker_4] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/04/03/roseana-troca-10-secretarios-cunhado-de-governadora-acumulara-pastas.htm, skipping...
[ERROR - 2025-10-21 17:55:34,878 - Worker_2] Status code == 403 for http://noticias.uol.com.br/midiaglobal/nytimes/2014/04/03/punjab-destoa-do-resto-do-paquistao-e-passa-por-boom.htm, skipping...
[ERROR - 2025-10-21 17:55:36,174 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/bbc/2014/04/03/bairro-teme-se-descolar-do-brasil-e-virar-parte-da-bolivia.htm, skipping...
[ERROR - 2025-10-21 17:55:39,039 - Worker_2] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/04/03/decisao-sobre-cpi-da-petrobras-no-senado-sai-semana-que-vem-diz-presidente-da-ccj.htm, skipping...
[ERROR - 2025-10-21 17:55:40,339 - Worker_0] Status code == 403 for http://noticias.uol.com.br/midiaglobal/nytimes/2014/04/03/consumidores-ainda-estao-vendo-a-costura-na-carteira-eletronica.htm, skipping...
[ERROR - 2025-10-21 17:55:53,360 - Worker_3] Status code == 403 for http://noticias.uol.com.br/opiniao/coluna/2014/04/02/foro-privilegiado-produz-distorcoes-e-deveria-ser-restrito-a-poucas-autoridades.htm, skipping...
[ERROR - 2025-10-21 17:55:55,532 - Worker_2] Status code == 403 for http://educacao.uol.com.br/noticias/agencia-estado/2014/04/03/aluno-e-deixado-trancado-dentro-de-sala-de-aula-em-mg.htm, skipping...
[ERROR - 2025-10-21 17:55:58,272 - Worker_4] Status code == 403 for http://noticias.uol.com.br/tabloide/album/2014/04/02/miss-india-2014.htm?abrefoto=1, skipping...
[ERROR - 2025-10-21 17:56:10,224 - Worker_2] Failed to connect with http://natelinha.ne10.uol.com.br/noticias/2014/04/03/exbbb-clara-garante-que-fabian-apoia-relacionamento-dela-com-vanessa-73533.php after 3 attempts, skipping...
[ERROR - 2025-10-21 17:56:17,350 - Worker_4] Status code == 404 for http://guia.uol.com.br/noticias/2014/04/03/los-hermanos-e-fukushima-sao-temas-de-documentarios-do-e-tudo-verdade.htm, skipping...
[ERROR - 2025-10-21 17:56:42,934 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ciencia/album/2014/04/01/veja-imagens-de-ciencia-do-mes-abril2014.htm?abrefoto=11, skipping...
[ERROR - 2025-10-21 17:56:47,091 - Worker_1] Status code == 403 for http://noticias.uol.com.br/midiaglobal/lemonde/2014/04/03/paris-berlim-e-varsovia-se-unem-por-politica-de-abertura-no-leste.htm, skipping...
[ERROR - 2025-10-21 17:56:52,034 - Worker_4] Status code == 404 for http://esporte.uol.com.br/f1/ultimas-noticias/2014/04/03/massa-diz-que-williams-admitiu-erro-espero-que-nao-volte-a-acontecer.htm, skipping...
[ERROR - 2025-10-21 17:56:56,496 - Worker_4] Status code == 403 for http://vigilantesdaautoestima.blogosfera.uol.com.br/2014/04/02/dia-quando-o-desapego-faz-parte-de-algo-maior-nao-doi/, skipping...
[ERROR - 2025-10-21 17:56:56,675 - Worker_1] Status code == 403 for http://noticias.uol.com.br/meio-ambiente/album/2014/01/08/veja-imagens-e-noticias-de-meio-ambiente-em-2014.htm?abrefoto=43, skipping...
[ERROR - 2025-10-21 17:57:19,564 - Worker_2] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/04/03/corpo-estranho-em-garrafa-de-coca-cola-gera-indenizacao-de-r-15-mil-em-mg.htm, skipping...
[ERROR - 2025-10-21 17:57:26,098 - Worker_2] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/04/03/eduardo-campos-assina-carta-de-renuncia-ao-governo-de-pernambuco.htm, skipping...
[ERROR - 2025-10-21 17:57:30,931 - Worker_4] Status code == 404 for http://carnaval.uol.com.br/2014/rio-de-janeiro/, skipping...
[ERROR - 2025-10-21 17:57:31,249 - Worker_2] Status code == 404 for http://esporte.uol.com.br/f1/ultimas-noticias/2014/04/03/nasr-formara-dupla-brasileira-com-massa-no-primeiro-treino-livre-do-bahrein.htm, skipping...
[ERROR - 2025-10-21 17:57:35,352 - Worker_4] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/04/03/exercito-e-policias-do-rio-colocam-2700-homens-na-mare-a-partir-de-sabado.htm, skipping...
[ERROR - 2025-10-21 17:57:37,801 - Worker_2] Status code == 403 for http://noticias.uol.com.br/internacional/ultimas-noticias/2014/04/03/nos-eua-casal-e-preso-por-manter-crianca-desnutrida-trancada-dentro-de-armario.htm, skipping...
[ERROR - 2025-10-21 17:57:55,826 - Worker_0] Status code == 404 for http://carnaval.uol.com.br/2014/blocos-de-rua/, skipping...
[ERROR - 2025-10-21 17:58:12,153 - Worker_2] Status code == 404 for http://carnaval.uol.com.br/2014/recife-e-olinda/, skipping...
[ERROR - 2025-10-21 17:58:20,741 - Worker_4] Status code == 403 for http://noticias.uol.com.br/ciencia/album/2014/04/03/animais-ameacados-de-extincao-e-plantas-raras-sao-encontrados-no-parana.htm?abrefoto=1, skipping...
[ERROR - 2025-10-21 17:58:21,434 - Worker_1] Status code == 403 for http://popload.blogosfera.uol.com.br/2014/04/03/aposentadoria-de-letterman-e-o-novo-fim-da-mtv/, skipping...
[ERROR - 2025-10-21 17:58:21,437 - Worker_2] Status code == 403 for http://blogdoperrone.blogosfera.uol.com.br/2014/04/arena-do-corinthians-corre-risco-de-ter-cobertura-incompleta-na-copa/, skipping...
[ERROR - 2025-10-21 17:58:34,106 - Worker_1] Failed to connect with http://natelinha.ne10.uol.com.br/novelas/2014/04/02/fulvio-stefanini-reclama-de-amor-a-vida-eu-tirava-leite-de-pedra-73483.php after 3 attempts, skipping...
[ERROR - 2025-10-21 17:58:39,106 - Worker_4] Status code == 403 for http://tecnologia.uol.com.br/noticias/redacao/2014/04/04/aprenda-a-fazer-postagens-no-facebook-direto-do-seu-e-mail.htm, skipping...
[ERROR - 2025-10-21 17:58:43,525 - Worker_4] Status code == 403 for http://josiasdesouza.blogosfera.uol.com.br/2014/04/03/aecio-diz-que-eleito-vai-propor-fim-da-reeleicao/, skipping...
[ERROR - 2025-10-21 17:58:47,200 - Worker_3] Status code == 403 for http://tecnologia.uol.com.br/noticias/redacao/2014/03/28/notebook-asus-taichi-com-duas-telas-tem-otimo-desempenho-mas-cobra-caro.htm, skipping...
[ERROR - 2025-10-21 17:58:52,591 - Worker_4] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/04/04/justica-suspende-aumento-de-precos-das-tarifas-de-onibus-em-belo-horizonte.htm, skipping...
[ERROR - 2025-10-21 17:58:53,455 - Worker_1] Status code == 403 for http://economia.uol.com.br/empreendedorismo/noticias/redacao/2014/04/03/bndes-destina-r-500-mi-para-incentivar-inovacao-em-pequena-e-media-empresa.htm, skipping...
[ERROR - 2025-10-21 17:58:53,709 - Worker_3] Status code == 403 for http://noticias.uol.com.br/midiaglobal/derspiegel/2014/04/04/atraidos-por-falso-emprego-romenos-sao-levados-a-alemanha-para-pedir-esmolas.htm, skipping...
[ERROR - 2025-10-21 17:58:57,942 - Worker_4] Status code == 404 for http://esporte.uol.com.br/f1/ultimas-noticias/2014/04/04/hamilton-e-mercedes-derrubam-rivais-no-bahrein-massa-e-quinto.htm, skipping...
[ERROR - 2025-10-21 17:59:08,191 - Worker_1] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2014/04/04/imagens-do-dia---4-de-abril-de-2014.htm?abrefoto=4, skipping...
[ERROR - 2025-10-21 17:59:17,048 - Worker_1] Status code == 403 for http://noticias.uol.com.br/midiaglobal/lemonde/2014/04/04/hamid-karzai-o-sonho-afegao-que-acabou.htm, skipping...
[ERROR - 2025-10-21 17:59:21,217 - Worker_0] Status code == 403 for http://popload.blogosfera.uol.com.br/2014/04/04/ole-ole-ole-ole-pixiiiies-pixiiiiies-o-show-completo-na-argentina/, skipping...
[ERROR - 2025-10-21 17:59:29,193 - Worker_4] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/04/04/camara-nega-aposentadoria-por-invalidez-para-genoino.htm, skipping...
[ERROR - 2025-10-21 17:59:39,043 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/bbc/2014/04/03/bairro-teme-se-descolar-do-brasil-e-virar-parte-da-bolivia.htm, skipping...
[ERROR - 2025-10-21 17:59:45,796 - Worker_4] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2014/04/04/imagens-do-dia---4-de-abril-de-2014.htm?abrefoto=30, skipping...
[ERROR - 2025-10-21 17:59:53,219 - Worker_3] Status code == 404 for http://carnaval.uol.com.br/2014/salvador/, skipping...
[ERROR - 2025-10-21 17:59:59,769 - Worker_3] Status code == 403 for http://noticias.uol.com.br/midiaglobal/nytimes/2014/04/04/na-reacao-ao-terremoto-chile-usa-licoes-do-passado.htm, skipping...
[ERROR - 2025-10-21 18:00:01,059 - Worker_2] Status code == 404 for http://carnaval.uol.com.br/2014/sao-paulo/, skipping...
[ERROR - 2025-10-21 18:00:05,419 - Worker_2] Status code == 403 for http://josiasdesouza.blogosfera.uol.com.br/2014/04/04/erro-do-ipea-reduz-assombro-mas-so-um-pouco/, skipping...
[ERROR - 2025-10-21 18:00:13,047 - Worker_4] Status code == 403 for http://nilsonxavier.blogosfera.uol.com.br/2014/04/04/apesar-da-bela-producao-joia-rara-exagerou-no-melodrama-e-nos-cliches/, skipping...
[ERROR - 2025-10-21 18:00:17,318 - Worker_4] Status code == 403 for http://fernandorodrigues.blogosfera.uol.com.br/2014/04/04/ipea-tinha-dados-semelhantes-sobre-estupro-desde-2011/, skipping...
[ERROR - 2025-10-21 18:00:21,527 - Worker_4] Status code == 403 for http://negociosdoesporte.blogosfera.uol.com.br/2014/04/04/felipao-busca-redes-sociais-para-convocar-o-torcedor/, skipping...
[ERROR - 2025-10-21 18:00:28,479 - Worker_4] Status code == 403 for http://blogdoperrone.blogosfera.uol.com.br/2014/04/orgao-publico-federal-so-trabalha-ate-as12h30-em-dia-de-jogo-da-selecao/, skipping...
[ERROR - 2025-10-21 18:00:32,675 - Worker_4] Status code == 403 for http://noticias.uol.com.br/album/2014/04/04/exposicao-de-quadros-de-personalidades-mundiais-pintadas-por-george-w-bush.htm?abrefoto=2, skipping...
[ERROR - 2025-10-21 18:00:36,425 - Worker_3] Status code == 404 for http://guia.uol.com.br/sao-paulo/shows/noticias/2014/04/04/esgotados-os-ingressos-para-o-primeiro-dia-do-lollapalooza-brasil.htm, skipping...
[ERROR - 2025-10-21 18:00:40,424 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2014/04/04/cheia-leva-governo-a-decretar-calamidade-em-rondonia.htm, skipping...
[ERROR - 2025-10-21 18:00:46,494 - Worker_3] Status code == 404 for http://esporte.uol.com.br/f1/ultimas-noticias/2014/04/04/vettel-tenta-explicar-a-enorme-diferenca-imposta-pela-mercedes-mais-uma-vez.htm, skipping...
[ERROR - 2025-10-21 18:01:07,083 - Worker_4] Status code == 404 for http://carnaval.uol.com.br/2014/rio-de-janeiro/, skipping...
[ERROR - 2025-10-21 18:01:08,741 - Worker_1] Status code == 404 for http://guia.uol.com.br/rio-de-janeiro/shows/noticias/2014/04/03/anitta-e-naldo-benny-se-apresentam-no-rio-verao-festival-no-sabado-5.htm, skipping...
[ERROR - 2025-10-21 18:01:14,187 - Worker_4] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2014/04/04/imagens-do-dia---4-de-abril-de-2014.htm?abrefoto=47, skipping...
[ERROR - 2025-10-21 18:01:21,574 - Worker_3] Status code == 404 for http://carnaval.uol.com.br/2014/blocos-de-rua/, skipping...
[ERROR - 2025-10-21 18:01:25,717 - Worker_3] Status code == 403 for http://noticias.uol.com.br/album/2014/04/04/favela-cresce-em-predios-vazios-da-empresa-de-telefonia-oi-no-rio-de-janeiro.htm?abrefoto=7, skipping...
[ERROR - 2025-10-21 18:01:27,593 - Worker_2] Status code == 404 for http://esporte.uol.com.br/f1/ultimas-noticias/2014/04/04/massa-ve-quatro-equipes-a-frente-da-williams-mas-aponta-melhora.htm, skipping...
[ERROR - 2025-10-21 18:01:29,951 - Worker_3] Status code == 403 for http://educacao.uol.com.br/noticias/agencia-estado/2014/04/04/aluna-da-unesp-e-chamada-de-macaca-preta-e-safada.htm, skipping...
[ERROR - 2025-10-21 18:01:38,847 - Worker_2] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/efe/2014/04/04/russia-anuncia-que-todos-os-militares-ucranianos-sairam-da-crimeia.htm, skipping...
[ERROR - 2025-10-21 18:01:43,133 - Worker_1] Status code == 404 for http://carnaval.uol.com.br/2014/recife-e-olinda/, skipping...
[ERROR - 2025-10-21 18:01:53,897 - Worker_1] Status code == 404 for http://esporte.uol.com.br/f1/ultimas-noticias/2014/04/05/tetracampeao-vettel-fica-para-tras-de-novo-e-mostra-irritacao-no-bahrein.htm, skipping...
[ERROR - 2025-10-21 18:01:57,953 - Worker_2] Status code == 404 for http://guia.uol.com.br/brasilia/noticias/2014/04/04/djavan-lanca-rua-dos-amores-ao-vivo-neste-sabado-5-em-brasilia.htm, skipping...
[ERROR - 2025-10-21 18:02:05,521 - Worker_0] Status code == 403 for http://blogdojuca.uol.com.br/2014/04/como-o-mundo-esta-vendo-a-nossa-copa/, skipping...
[ERROR - 2025-10-21 18:02:08,084 - Worker_2] Failed to connect with http://motordream.bol.uol.com.br/noticias/ver/2014/03/28/teste-chevrolet-camaro-instinto-selvagem after 3 attempts, skipping...
[ERROR - 2025-10-21 18:02:09,030 - Worker_1] Failed to connect with http://motordream.bol.uol.com.br/noticias/ver/2014/03/28/teste-nissan-altima-classe-executiva after 3 attempts, skipping...
[ERROR - 2025-10-21 18:02:09,744 - Worker_0] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/04/05/homem-que-teve-penis-multilado-diz-que-foi-perseguido-por-ex-apos-o-ataque.htm, skipping...
[ERROR - 2025-10-21 18:02:15,553 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/reuters/2014/04/05/livni-diz-que-eua-deveriam-mudar-papel-em-processo-de-paz-no-oriente-medio.htm, skipping...
[ERROR - 2025-10-21 18:02:19,695 - Worker_1] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/04/05/ibope-aponta-reeleicao-de-raimundo-colombo-em-santa-catarina.htm, skipping...
