[INFO - 2025-10-21 21:23:41,013 - MainThread] 2304 links from 'out/uol_links/2014/6-2014.txt'.
[ERROR - 2025-10-21 21:26:12,330 - Worker_0] Status code == 404 for http://guia.uol.com.br/sao-paulo/cinema/noticias/2014/05/28/cinemateca-exibe-mostra-sobre-herois-e-anti-herois-do-cinema.htm, skipping...
[ERROR - 2025-10-21 21:26:25,278 - Worker_2] Status code == 403 for http://anamariabahiana.blogosfera.uol.com.br/2014/05/28/entre-o-banal-e-o-fantastico-reina-malevola/, skipping...
[ERROR - 2025-10-21 21:26:32,254 - Worker_3] Failed to connect with http://motordream.uol.com.br/noticias/ver/2014/05/30/teste-fiat-500-sport-air-14-16v-flex-pequeno-e-abusado after 3 attempts, skipping...
[ERROR - 2025-10-21 21:26:32,306 - Worker_1] Status code == 404 for http://guia.uol.com.br/rio-de-janeiro/shows/noticias/2014/05/28/festival-de-musica-pop-coreana-acontece-no-sabado-7.htm, skipping...
[ERROR - 2025-10-21 21:26:33,334 - Worker_4] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2014/06/02/imagens-do-dia---2-de-junho-de-2014.htm?abrefoto=37, skipping...
[ERROR - 2025-10-21 21:26:36,404 - Worker_3] Status code == 403 for http://noticias.uol.com.br/opiniao/coluna/2014/06/02/acordos-violam-o-direito-dos-povos-indigenas-as-suas-terras-tradicionais.htm, skipping...
[ERROR - 2025-10-21 21:26:44,012 - Worker_2] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/06/02/cpmi-investigara-pasadena-propina-a-servidores-abreu-e-lima-e-superfaturamento.htm, skipping...
[ERROR - 2025-10-21 21:26:50,756 - Worker_0] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2014/06/02/imagens-do-dia---2-de-junho-de-2014.htm?abrefoto=30, skipping...
[ERROR - 2025-10-21 21:26:51,988 - Worker_4] Status code == 403 for http://rodrigomattos.blogosfera.uol.com.br/2014/06/02/fifa-vai-por-a-venda-cerca-de-180-mil-ingressos-da-copa/, skipping...
[ERROR - 2025-10-21 21:26:52,765 - Worker_2] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/02/jovem-tem-cabelos-roubados-em-porto-alegre.htm, skipping...
[ERROR - 2025-10-21 21:26:55,479 - Worker_3] Status code == 404 for http://guia.uol.com.br/belo-horizonte/noticias/2014/05/21/exposicao-no-ccbb-retrata-a-resistencia-da-imprensa-a-ditadura-no-pais.htm, skipping...
[ERROR - 2025-10-21 21:26:56,916 - Worker_2] Status code == 403 for http://noticias.uol.com.br/album/2014/06/01/como-ficam-tatuagens-apos-o-envelhecimento.htm?abrefoto=7, skipping...
[ERROR - 2025-10-21 21:27:01,061 - Worker_2] Status code == 403 for http://noticias.uol.com.br/album/2014/06/02/prostitutas-mineiras-tem-aulas-de-ingles-para-atender-clientes-durante-a-copa.htm?abrefoto=1, skipping...
[ERROR - 2025-10-21 21:27:06,752 - Worker_3] Status code == 403 for http://uolentretenimento.blogosfera.uol.com.br/2014/06/03/apos-polemica-de-fotos-distantes-avril-lavigne-posa-encostada-com-fas/, skipping...
[ERROR - 2025-10-21 21:27:07,493 - Worker_2] Status code == 403 for http://noticias.uol.com.br/midiaglobal/elpais/2014/06/03/autonomos-enfrentam-odisseia-em-cuba-para-poder-trabalhar.htm, skipping...
[ERROR - 2025-10-21 21:27:10,842 - Worker_3] Status code == 403 for http://noticias.uol.com.br/midiaglobal/lemonde/2014/06/03/desaceleracao-economica-na-china-preocupa-empresas-europeias.htm, skipping...
[ERROR - 2025-10-21 21:27:14,921 - Worker_3] Status code == 403 for http://noticias.uol.com.br/meio-ambiente/album/2014/06/03/poluicao-nas-aguas-do-rio-de-janeiro.htm?abrefoto=1, skipping...
[ERROR - 2025-10-21 21:27:18,323 - Worker_4] Status code == 403 for http://blogdomariomagalhaes.blogosfera.uol.com.br/2014/06/03/ate-contra-time-fraco-como-o-panama-brasil-e-dependente-de-neymar/, skipping...
[ERROR - 2025-10-21 21:27:29,061 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/03/justica-condena-motorista-que-atropelou-ciclista-na-paulista-a-6-anos.htm, skipping...
[ERROR - 2025-10-21 21:27:29,578 - Worker_1] Status code == 403 for http://educacao.uol.com.br/noticias/2014/06/03/apos-tres-anos-e-meio-congresso-aprova-o-pne-com-10-do-pib-para-educacao.htm, skipping...
[ERROR - 2025-10-21 21:27:32,512 - Worker_2] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/reuters/2014/06/03/chefe-da-nsa-diz-que-agencia-nao-coleta-imagens-de-cidadaos-dos-eua.htm, skipping...
[ERROR - 2025-10-21 21:27:33,216 - Worker_3] Status code == 403 for http://noticias.uol.com.br/saude/ultimas-noticias/estado/2014/06/03/salario-menor-motivou-saida-do-mais-medicos-dizem-cubanos.htm, skipping...
[ERROR - 2025-10-21 21:27:36,666 - Worker_2] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/bbc/2014/06/03/o-misterio-do-ultimo-chines-ainda-preso-nos-protestos-da-praca-da-paz-celestial.htm, skipping...
[ERROR - 2025-10-21 21:27:42,898 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2014/06/03/delegado-pede-prisao-preventiva-para-linchadores.htm, skipping...
[ERROR - 2025-10-21 21:27:47,308 - Worker_1] Status code == 403 for http://uolesportevetv.blogosfera.uol.com.br/2014/06/03/ronaldo-exagera-nos-elogios-a-neymar-cliente-de-sua-agencia-de-marketing/, skipping...
[ERROR - 2025-10-21 21:27:53,966 - Worker_1] Status code == 403 for http://reginanavarro.blogosfera.uol.com.br/2014/06/03/o-medo-de-amar/, skipping...
[ERROR - 2025-10-21 21:27:57,180 - Worker_3] Status code == 404 for http://guia.uol.com.br/sao-paulo/shows/noticias/2014/06/02/thiaguinho-faz-temporada-de-shows-do-novo-album-na-brooks-sp.htm, skipping...
[ERROR - 2025-10-21 21:28:00,757 - Worker_2] Status code == 403 for http://uolesportevetv.blogosfera.uol.com.br/2014/06/02/patricia-poeta-e-destaque-em-1o-jn-de-copa-com-rotulo-de-musa-e-gafe/, skipping...
[ERROR - 2025-10-21 21:28:01,422 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/03/disputa-por-vira-lata-em-araraquara-sp-vira-caso-de-policia.htm, skipping...
[ERROR - 2025-10-21 21:28:04,002 - Worker_1] Failed to connect with http://natelinha.ne10.uol.com.br/noticias/2014/06/03/apos-50-anos-assistente-de-palco-russo-deixa-globo-75703.php after 3 attempts, skipping...
[ERROR - 2025-10-21 21:28:26,803 - Worker_2] Status code == 404 for http://guia.uol.com.br/rio-de-janeiro/exposicoes/noticias/2014/05/29/obras-de-beatriz-milhazes-vik-muniz-e-lygia-pape-estao-em-mostra-no-rio.htm, skipping...
[ERROR - 2025-10-21 21:28:27,353 - Worker_3] Status code == 404 for http://guia.uol.com.br/rio-de-janeiro/teatro/noticias/2014/06/03/peca-qualquer-gato-vira-lata-reestreia-em-teatro-da-gavea.htm, skipping...
[ERROR - 2025-10-21 21:28:36,038 - Worker_3] Status code == 403 for http://noticias.uol.com.br/ciencia/ultimas-noticias/redacao/2014/06/03/astronauta-posta-fotos-da-terra-e-retrata-cotidiano-na-iss-pelo-twitter.htm, skipping...
[ERROR - 2025-10-21 21:28:45,300 - Worker_2] Status code == 403 for http://noticias.uol.com.br/midiaglobal/lemonde/2014/06/03/antissemitismo-na-europa-nao-pode-ser-visto-apenas-como-caso-de-policia.htm, skipping...
[ERROR - 2025-10-21 21:28:45,465 - Worker_1] Status code == 403 for http://uolesporte.blogosfera.uol.com.br/2014/06/03/sabia-que-a-selecao-ja-tem-o-bonde-do-cabelo/, skipping...
[ERROR - 2025-10-21 21:28:47,646 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/03/mp-caso-pesseghini.htm, skipping...
[ERROR - 2025-10-21 21:28:49,659 - Worker_1] Status code == 403 for http://educacao.uol.com.br/album/2014/05/07/em-greve-professores-da-rede-municipal-protestam-em-sao-paulo.htm?abrefoto=104, skipping...
[ERROR - 2025-10-21 21:28:51,936 - Worker_2] Status code == 502 for http://noticias.band.uol.com.br/jornaldaband/videos/2014/06/03/15061276-dilma-diz-ser-superticiosa-em-jogos-da-copa.html, skipping...
[ERROR - 2025-10-21 21:28:57,769 - Worker_3] Failed to connect with http://tnh1.ne10.uol.com.br/noticia/interior/2014/06/03/301568/baleada-por-traficantes-crianca-de-apenas-2-anos-morre-no-colo-da-mae after 3 attempts, skipping...
[ERROR - 2025-10-21 21:29:01,216 - Worker_2] Status code == 403 for http://tecnologia.uol.com.br/album/2014/06/03/computex-2014-feira-asiatica-apresenta-novidades-tecnologicas.htm?abrefoto=4, skipping...
[ERROR - 2025-10-21 21:29:02,040 - Worker_4] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/06/03/cpi-mista-aprova-convocacao-de-ex-e-atual-presidente-da-petrobras.htm, skipping...
[ERROR - 2025-10-21 21:29:08,715 - Worker_4] Status code == 403 for http://nagradedomma.blogosfera.uol.com.br/2014/06/04/jones-covarde-campeao-do-ufc-ironiza-criticos/, skipping...
[ERROR - 2025-10-21 21:29:12,888 - Worker_4] Status code == 403 for http://noticias.uol.com.br/midiaglobal/elpais/2014/06/04/briga-da-hachette-e-amazon-mostra-monopolio-na-distribuicao-de-cultura.htm, skipping...
[ERROR - 2025-10-21 21:29:16,874 - Worker_3] Status code == 404 for http://guia.uol.com.br/brasilia/restaurantes/noticias/2014/06/02/restaurante-na-asa-sul-lanca-opcoes-vegetarianas-e-baseadas-na-dieta-dukan.htm, skipping...
[ERROR - 2025-10-21 21:29:17,037 - Worker_4] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/04/metroviarios-de-sp-aprovam-greve-nesta-quinta-4-a-uma-semana-da-copa.htm, skipping...
[ERROR - 2025-10-21 21:29:21,047 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/04/publicitario-que-matou-zelador-em-sp-e-investigado-por-morte-no-rio.htm, skipping...
[ERROR - 2025-10-21 21:29:21,686 - Worker_4] Status code == 403 for http://mauriciostycer.blogosfera.uol.com.br/2014/06/04/indignado-com-pm-datena-exige-e-obtem-resposta-do-governo-de-sp-ao-vivo/, skipping...
[ERROR - 2025-10-21 21:29:27,556 - Worker_3] Status code == 403 for http://noticias.uol.com.br/album/album-do-dia/2014/06/04/imagens-do-dia---4-de-junho-de-2014.htm?abrefoto=49, skipping...
[ERROR - 2025-10-21 21:29:38,719 - Worker_3] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/06/04/secretarios-de-seguranca-pedem-ao-congresso-codigo-penal-mais-rigido.htm, skipping...
[ERROR - 2025-10-21 21:29:45,956 - Worker_1] Status code == 404 for http://guia.uol.com.br/album/2014/06/04/irene-ravache-antonio-fagundes-e-miguel-falabella-estao-nos-palcos-de-sp-veja-outros.htm, skipping...
[ERROR - 2025-10-21 21:29:47,575 - Worker_3] Status code == 403 for http://noticias.uol.com.br/tabloide/album/2014/01/06/os-recordes-e-tentativas-de-2014.htm, skipping...
[ERROR - 2025-10-21 21:29:51,765 - Worker_3] Status code == 403 for http://noticias.uol.com.br/politica/ultimas-noticias/2014/06/04/uniao-e-condenada-a-pagar-r-1-milhao-para-familia-de-perseguido-politico.htm, skipping...
[ERROR - 2025-10-21 21:29:53,801 - Worker_4] Status code == 403 for http://noticias.uol.com.br/midiaglobal/lemonde/2014/06/04/nem-mesmo-boicote-de-rebeldes-e-oposicao-a-assad-pode-mudar-resultado-de-eleicao-na-siria.htm, skipping...
[ERROR - 2025-10-21 21:29:57,408 - Worker_1] Status code == 403 for http://uolesportevetv.blogosfera.uol.com.br/2014/06/03/audio-vaza-no-sportv-e-internautas-nao-perdoam-comentarista/, skipping...
[ERROR - 2025-10-21 21:29:57,956 - Worker_4] Status code == 403 for http://noticias.uol.com.br/internacional/ultimas-noticias/2014/06/04/protagonista-de-foto-iconica-homem-do-tanque-nunca-foi-identificado.htm, skipping...
[ERROR - 2025-10-21 21:29:58,467 - Worker_0] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/04/mega-sena-acumulada-pode-pagar-r-25-mi-hoje-veja-as-dezenas-sorteadas.htm, skipping...
[ERROR - 2025-10-21 21:30:01,579 - Worker_1] Status code == 403 for http://uolesportevetv.blogosfera.uol.com.br/2014/06/04/bonner-defende-bufada-de-poeta-voce-e-uma-mulher-de-sorte/, skipping...
[ERROR - 2025-10-21 21:30:02,118 - Worker_4] Status code == 403 for http://noticias.uol.com.br/tabloide/ultimas-noticias/tabloideanas/2014/06/02/noruegues-encontra-imagem-de-o-grito-em-toco-de-arvore.htm, skipping...
[ERROR - 2025-10-21 21:30:05,781 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/04/protesto-do-mtst-fecha-radial-leste-e-terminara-no-itaquerao.htm, skipping...
[ERROR - 2025-10-21 21:30:10,235 - Worker_1] Status code == 403 for http://saqueevoleio.blogosfera.uol.com.br/2014/06/04/petkovic-roland-garros-beijo-raquete/, skipping...
[ERROR - 2025-10-21 21:30:17,860 - Worker_2] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/04/presidente-de-agencia-de-aguas-diz-que-situacao-do-cantareira-e-dramatica.htm, skipping...
[ERROR - 2025-10-21 21:30:22,024 - Worker_2] Status code == 403 for http://noticias.uol.com.br/midiaglobal/nytimes/2014/06/04/a-arte-do-foco-na-era-digital.htm, skipping...
[ERROR - 2025-10-21 21:30:28,106 - Worker_4] Status code == 404 for http://guia.uol.com.br/sao-paulo/shows/noticias/2014/06/03/cut-copy-e-italiana-fiorella-mannoia-estao-entre-shows-da-semana-veja-mais.htm, skipping...
[ERROR - 2025-10-21 21:30:36,092 - Worker_3] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/04/rodizio-em-sp-e-suspenso-nesta-quinta-por-conta-da-greve-no-metro.htm, skipping...
[ERROR - 2025-10-21 21:30:40,315 - Worker_3] Status code == 502 for http://noticias.band.uol.com.br/jornaldaband/videos/2014/06/03/15061276-dilma-diz-ser-superticiosa-em-jogos-da-copa.html, skipping...
[ERROR - 2025-10-21 21:30:41,845 - Worker_4] Status code == 403 for http://marcobianchi.blogosfera.uol.com.br/2014/06/04/parceria-privada-publica/, skipping...
[ERROR - 2025-10-21 21:30:44,116 - Worker_2] Status code == 403 for http://educacao.uol.com.br/noticias/2014/06/04/sisu-do-meio-do-ano-tem-11-milhao-de-inscritos-prazo-termina-as-23h59.htm, skipping...
[ERROR - 2025-10-21 21:30:52,184 - Worker_1] Status code == 404 for http://guia.uol.com.br/rio-de-janeiro/bares/noticias/2014/06/03/boteco-da-lapa-promove-festival-de-escondidinho-com-14-sabores-por-r-990.htm, skipping...
[ERROR - 2025-10-21 21:30:58,249 - Worker_4] Status code == 403 for http://fernandorodrigues.blogosfera.uol.com.br/2014/06/05/dem-abandona-sua-unica-governadora-e-nega-palanque-a-aecio-neves/, skipping...
[ERROR - 2025-10-21 21:31:37,764 - Worker_0] Status code == 403 for http://noticias.uol.com.br/midiaglobal/nytimes/2014/06/05/nigeria-contrata-manifestantes-para-abafar-protesto-sobre-jovens-sequestradas.htm, skipping...
[ERROR - 2025-10-21 21:31:40,800 - Worker_2] Status code == 403 for http://noticias.uol.com.br/album/2014/06/04/greve-do-metro-em-sao-paulo.htm?abrefoto=54, skipping...
[ERROR - 2025-10-21 21:31:42,202 - Worker_0] Status code == 404 for http://charges.uol.com.br/2014/06/05/cotidiano-a-copa-do-povo-1/, skipping...
[ERROR - 2025-10-21 21:31:46,006 - Worker_3] Status code == 403 for http://noticias.uol.com.br/midiaglobal/derspiegel/2014/06/05/os-britanicos-compreendem-a-loucura-que-seria-sair-da-ue-diz-tony-blair.htm, skipping...
[ERROR - 2025-10-21 21:31:50,220 - Worker_2] Status code == 403 for http://rodrigomattos.blogosfera.uol.com.br/2014/06/05/itaquerao-tera-61-mil-lugares-na-abertura-da-copa/, skipping...
[ERROR - 2025-10-21 21:31:56,076 - Worker_0] Status code == 403 for http://noticias.uol.com.br/midiaglobal/lemonde/2014/06/05/normandia-prepara-seu-dia-d-70-anos-apos-desembarque-dos-aliados-na-franca.htm, skipping...
[ERROR - 2025-10-21 21:32:04,758 - Worker_0] Status code == 403 for http://noticias.uol.com.br/internacional/ultimas-noticias/2014/06/04/protagonista-de-foto-iconica-homem-do-tanque-nunca-foi-identificado.htm, skipping...
[ERROR - 2025-10-21 21:32:09,225 - Worker_0] Status code == 403 for http://josiasdesouza.blogosfera.uol.com.br/2014/06/05/psb-deve-aprovar-alianca-com-alckmin-nesta-6a/, skipping...
[ERROR - 2025-10-21 21:32:13,584 - Worker_0] Status code == 403 for http://uolesportevetv.blogosfera.uol.com.br/2014/06/04/bonner-defende-bufada-de-poeta-voce-e-uma-mulher-de-sorte/, skipping...
[ERROR - 2025-10-21 21:32:20,108 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/efe/2014/06/04/nova-carruagem-da-rainha-elizabeth-ii-carrega-seculos-de-historia-britanica.htm, skipping...
[ERROR - 2025-10-21 21:32:27,680 - Worker_1] Status code == 403 for http://noticias.uol.com.br/opiniao/coluna/2014/06/05/crise-no-sistema-cantareira-deve-fazer-populacao-repensar-consumo-de-agua.htm, skipping...
[ERROR - 2025-10-21 21:32:30,549 - Worker_4] Status code == 403 for http://educacao.uol.com.br/noticias/2014/06/05/servidores-desocupam-superintendencia-de-ensino-em-belo-horizonte.htm, skipping...
[ERROR - 2025-10-21 21:32:31,837 - Worker_1] Status code == 403 for http://educacao.uol.com.br/noticias/2014/06/05/prouni-oferecera-115-mil-bolsas-28-a-mais-que-no-ano-passado.htm, skipping...
[ERROR - 2025-10-21 21:32:43,231 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/05/homem-morre-apos-passa-mal-dentro-de-carro-na-av-morumbi-em-sao-paulo.htm, skipping...
[ERROR - 2025-10-21 21:32:47,372 - Worker_1] Status code == 404 for http://imguol.com/c/esporte/2014/05/29/rafaela-ravena-representante-do-mexico-para-as-belas-do-mundial-2014-1401366445420_956x500.jpg, skipping...
[ERROR - 2025-10-21 21:32:51,538 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/05/metroviarios-de-sp-decidem-manter-greve-pelo-segundo-dia.htm, skipping...
[ERROR - 2025-10-21 21:33:04,765 - Worker_1] Status code == 403 for http://nilsonxavier.blogosfera.uol.com.br/2014/06/06/capa-de-cd-de-em-familia-reflete-o-descaso-da-globo-com-suas-trilhas/, skipping...
[ERROR - 2025-10-21 21:33:11,575 - Worker_1] Status code == 403 for http://noticias.uol.com.br/ao-vivo/2014/06/04/greve-do-metro-de-sao-paulo.htm, skipping...
[ERROR - 2025-10-21 21:33:18,039 - Worker_1] Status code == 403 for http://noticias.uol.com.br/cotidiano/ultimas-noticias/2014/06/06/metro-reabre-quatro-estacoes-na-linha-1-azul-27-continuam-fechadas.htm, skipping...
[ERROR - 2025-10-21 21:33:22,117 - Worker_1] Status code == 404 for http://imguol.com/c/esporte/2014/05/29/natalia-paes-representante-de-camaroes-para-as-belas-do-mundial-2014-1401390442192_956x500.jpg, skipping...
[ERROR - 2025-10-21 21:33:26,303 - Worker_1] Status code == 403 for http://blogdojuliogomes.blogosfera.uol.com.br/2014/06/06/selecao-se-poupa-mas-nao-e-poupada/, skipping...
[ERROR - 2025-10-21 21:33:28,958 - Worker_2] Status code == 404 for http://boaforma.uol.com.br/album/2014/06/03/musa-da-copa-e-capa-da-suplementacao.htm?abrefoto=1, skipping...
[ERROR - 2025-10-21 21:33:49,648 - Worker_3] Status code == 404 for http://blogs.ne10.uol.com.br/jamildo/2014/06/06/insatisfeita-com-psb-marilia-arraes-retira-pre-candidatura-a-deputada-federal/, skipping...
[ERROR - 2025-10-21 21:34:19,948 - Worker_4] Status code == 404 for http://guia.uol.com.br/belo-horizonte/noticias/2014/06/05/boca-livre-e-coletivo-formado-por-oito-cantoras-mineiras-fazem-shows-em-bh.htm, skipping...
[ERROR - 2025-10-21 21:34:42,406 - Worker_0] Status code == 404 for http://guia.uol.com.br/brasilia/noticias/2014/06/06/festival-na-vila-planalto-tem-musica-gastronomia-live-painting-e-oficinas.htm, skipping...
[ERROR - 2025-10-21 21:34:46,905 - Worker_2] Status code == 404 for http://futebol.placar.esporte.uol.com.br/futebol/amistosos/2014/06/06/croacia-x-australia.htm, skipping...
[ERROR - 2025-10-21 21:34:56,019 - Worker_1] Status code == 403 for http://noticias.uol.com.br/opiniao/coluna/2014/06/05/crise-no-sistema-cantareira-deve-fazer-populacao-repensar-consumo-de-agua.htm, skipping...
[ERROR - 2025-10-21 21:34:59,457 - Worker_0] Failed to connect with http://blogdobirner.virgula.uol.com.br/2014/06/06/brasil-melhorou-um-pouco-apos-willian-entrar-vitoria-contra-a-servia-nao-ajudou-felipao-a-ter-certeza-que-precisa-mudar-o-time/ after 3 attempts, skipping...
[ERROR - 2025-10-21 21:35:03,815 - Worker_4] Status code == 404 for http://esporte.uol.com.br/f1/ultimas-noticias/2014/06/06/massa-sexto-mais-rapido-diz-estar-bastante-otimista-no-canada.htm, skipping...
[ERROR - 2025-10-21 21:35:07,980 - Worker_4] Status code == 403 for http://noticias.uol.com.br/midiaglobal/the-international-new-york-times/2014/06/06/opiniao-nao-anexem-a-cisjordania.htm, skipping...
[ERROR - 2025-10-21 21:35:12,262 - Worker_4] Status code == 403 for http://negociosdoesporte.blogosfera.uol.com.br/2014/06/06/os-novos-dilemas-que-a-fifa-tera-com-os-atletas/, skipping...
[ERROR - 2025-10-21 21:35:27,827 - Worker_0] Status code == 403 for http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2014/06/06/sequestrador-preso-usou-facebook-para-monitorar-vitima.htm, skipping...
