[INFO - 2026-03-03 11:46:37,994 - MainThread] 4 file(s) to process.
[INFO - 2026-03-03 11:46:37,996 - MainThread] 4017 links from 'out/uol_links/2022/1-2022.txt'.
[INFO - 2026-03-03 11:46:38,013 - MainThread] 139 links from 'out/uol_links/2022/4-2022.txt'.
[INFO - 2026-03-03 11:46:38,015 - MainThread] 3530 links from 'out/uol_links/2022/3-2022.txt'.
[INFO - 2026-03-03 11:46:38,031 - MainThread] 3378 links from 'out/uol_links/2022/2-2022.txt'.
[ERROR - 2026-03-03 11:46:55,788 - Worker_0] Status code == 403 for https://economia.uol.com.br/todos-a-bordo/2022/01/01/aviao-fuga-missil-velocidade.htm, skipping...
[ERROR - 2026-03-03 11:47:00,137 - Worker_0] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/01/crianca-pai-morrem-carro-cair-de-ponte-mg.htm, skipping...
[ERROR - 2026-03-03 11:47:00,287 - Worker_4] Status code == 403 for https://noticias.uol.com.br/colunas/coluna-entendendo-bolsonaro/2022/01/01/duelo-lula-bolsonaro-ecoa-luta-contra-o-fascismo-na-franca-de-20-anos-atras.htm, skipping...
[ERROR - 2026-03-03 11:47:02,092 - Worker_3] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/ansa/2022/01/01/morre-o-italiano-calisto-tanzi-fundador-da-parmalat.htm, skipping...
[ERROR - 2026-03-03 11:47:06,409 - Worker_3] Status code == 403 for https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2022/01/01/covid-19-coronavirus-casos-mortes-01-de-janeiro.htm, skipping...
[ERROR - 2026-03-03 11:47:09,237 - Worker_2] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2022/01/01/sem-show-e-com-tempo-chuvoso-no-rio-comlurb-recolheu-50-menos-lixo-no-reveillon.htm, skipping...
[ERROR - 2026-03-03 11:47:14,189 - Worker_1] Status code == 403 for https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2022/01/01/sanitarista-critica-autorizacao-de-cruzeiros-na-pandemia-fora-de-questao.htm, skipping...
[ERROR - 2026-03-03 11:47:15,853 - Worker_2] Status code == 403 for https://noticias.uol.com.br/politica/ultimas-noticias/2022/01/01/canditados-eleicoes-2022-presidencia.htm, skipping...
[ERROR - 2026-03-03 11:47:20,198 - Worker_2] Status code == 403 for https://noticias.uol.com.br/politica/ultimas-noticias/2022/01/01/assessor-especial-de-bolsonaro-expoe-aglomeracao-de-presidente-em-video.htm, skipping...
[ERROR - 2026-03-03 11:47:24,250 - Worker_0] Status code == 403 for https://noticias.uol.com.br/colunas/jose-luiz-portella/2022/01/01/o-feliz-ano-novo-que-o-brasil-precisa-as-mudancas-necessarias.htm, skipping...
[ERROR - 2026-03-03 11:47:27,697 - Worker_3] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/afp/2022/01/01/explosao-de-gas-deixa-4-mortos-na-belgica.htm, skipping...
[ERROR - 2026-03-03 11:47:31,024 - Worker_2] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2022/01/01/prefeitura-de-sao-paulo-autoriza-696-desfiles-de-rua-no-carnaval-2022.htm, skipping...
[ERROR - 2026-03-03 11:47:36,697 - Worker_3] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/01/mulher-morre-presa-embaixo-de-carro-durante-enxurrada-no-interior-de-sp.htm, skipping...
[ERROR - 2026-03-03 11:47:39,713 - Worker_2] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/afp/2022/01/01/duas-pessoas-seguem-desaparecidas-apos-incendios-no-oeste-dos-eua.htm, skipping...
[ERROR - 2026-03-03 11:47:43,981 - Worker_1] Status code == 403 for https://tab.uol.com.br/colunas/lidia-zuin/2022/01/01/o-morde-e-assopra-das-playlists-lo-fi-hip-hop-e-dos-videos-pov.htm, skipping...
[ERROR - 2026-03-03 11:47:47,477 - Worker_0] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2022/01/01/franca-ve-queda-em-numero-de-carros-incendiados-no-ano-novo.htm, skipping...
[ERROR - 2026-03-03 11:47:52,560 - Worker_1] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/01/minas-gerais-segue-com-124-municipios-em-situacao-de-emergencia.htm, skipping...
[ERROR - 2026-03-03 11:48:00,006 - Worker_2] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/02/rodovias-volta-reveillon.htm, skipping...
[ERROR - 2026-03-03 11:48:02,694 - Worker_3] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/02/anvisa-festa-virada-navio-surto-covid-19.htm, skipping...
[ERROR - 2026-03-03 11:48:03,627 - Worker_4] Status code == 404 for https://www.uol.com.br/esporte/futebol/ultimas-noticias/2022/01/02/miranda-diz-que-teve-medo-de-rebaixamento-no-sao-paulo-fiquei-preocupado.htm?asasas, skipping...
[ERROR - 2026-03-03 11:48:05,671 - Worker_1] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/bbc/2022/01/02/sul-coreano-atravessa-fronteira-armada-em-rara-fuga-para-a-coreia-do-norte.htm, skipping...
[ERROR - 2026-03-03 11:48:12,789 - Worker_4] Status code == 403 for https://noticias.uol.com.br/colunas/jose-luiz-portella/2022/01/02/lula-esta-cometendo-o-erro-do-ja-ganhou.htm, skipping...
[ERROR - 2026-03-03 11:48:14,511 - Worker_1] Status code == 403 for https://noticias.uol.com.br/colunas/coluna-entendendo-bolsonaro/2022/01/01/duelo-lula-bolsonaro-ecoa-luta-contra-o-fascismo-na-franca-de-20-anos-atras.htm, skipping...
[ERROR - 2026-03-03 11:48:24,023 - Worker_0] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/02/acoes-novo-cangaco-r-160-milhoes-46-mortes-2021.htm, skipping...
[ERROR - 2026-03-03 11:48:31,509 - Worker_2] Status code == 403 for https://noticias.uol.com.br/internacional/ultimas-noticias/2022/01/02/fenomeno-causa-chuva-de-peixes-em-cidade-dos-eua.htm, skipping...
[ERROR - 2026-03-03 11:48:32,485 - Worker_1] Status code == 403 for https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2022/01/01/flurona-israel-covid-e-influenza.htm, skipping...
[ERROR - 2026-03-03 11:48:36,278 - Worker_3] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/02/mg-registra-novo-foco-de-enchente-e-total-de-desalojados-sobe-para-13-mil.htm, skipping...
[ERROR - 2026-03-03 11:48:37,572 - Worker_4] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/02/vencedor-da-mega-no-rj-fez-aposta-simples-e-levou-sozinho-metade-do-premio.htm, skipping...
[ERROR - 2026-03-03 11:48:41,709 - Worker_4] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/bbc/2022/01/02/mapas-mostram-disputas-territoriais-ativas-nos-paises-da-america-latina--inclusive-no-brasil.htm, skipping...
[ERROR - 2026-03-03 11:48:44,575 - Worker_0] Status code == 403 for https://noticias.uol.com.br/colunas/josmar-jozino/2022/01/02/pcc-sargento-preso-e-peca-chave-para-esclarecer-serie-de-mortes-no-tatuape.htm, skipping...
[ERROR - 2026-03-03 11:49:03,661 - Worker_3] Status code == 403 for https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2022/01/02/covid-19-coronavirus-casos-mortes-02-de-janeiro.htm, skipping...
[ERROR - 2026-03-03 11:49:09,287 - Worker_2] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/02/cadela-fogos-de-artificio-goias.htm, skipping...
[ERROR - 2026-03-03 11:49:13,645 - Worker_2] Status code == 403 for https://noticias.uol.com.br/politica/ultimas-noticias/2022/01/02/pelo-setimo-dia-seguido-bolsonaro-publica-videos-de-folga-na-praia-em-sc.htm, skipping...
[ERROR - 2026-03-03 11:49:17,823 - Worker_2] Status code == 403 for https://tab.uol.com.br/noticias/redacao/2022/01/02/do-luxo-ao-breu-maksoud-plaza-vira-predio-fantasma-em-pleno-reveillon.htm, skipping...
[ERROR - 2026-03-03 11:49:22,244 - Worker_4] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/03/carnaval-vai-ter-que-ter-regra-sanitaria-diz-secretario-de-saude-do-rio.htm, skipping...
[ERROR - 2026-03-03 11:49:38,730 - Worker_0] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/03/marido-suspeito-matar-jornalista-a-tiros-bahia.htm, skipping...
[ERROR - 2026-03-03 11:49:40,461 - Worker_1] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/2022/01/03/quina-tem-premio-de-r-75-milhoes-veja-os-numeros-sorteados-hoje.htm, skipping...
