[INFO - 2026-03-03 15:12:47,451 - MainThread] 8 file(s) to process.
[INFO - 2026-03-03 15:12:47,454 - MainThread] 3235 links from 'out/uol_links/2023/6-2023.txt'.
[INFO - 2026-03-03 15:12:47,468 - MainThread] 3490 links from 'out/uol_links/2023/7-2023.txt'.
[INFO - 2026-03-03 15:12:47,488 - MainThread] 4041 links from 'out/uol_links/2023/5-2023.txt'.
[INFO - 2026-03-03 15:12:47,509 - MainThread] 3646 links from 'out/uol_links/2023/4-2023.txt'.
[INFO - 2026-03-03 15:12:47,539 - MainThread] 4158 links from 'out/uol_links/2023/8-2023.txt'.
[INFO - 2026-03-03 15:12:47,553 - MainThread] 131 links from 'out/uol_links/2023/9-2023.txt'.
[INFO - 2026-03-03 15:12:47,556 - MainThread] 3495 links from 'out/uol_links/2023/2-2023.txt'.
[INFO - 2026-03-03 15:12:47,569 - MainThread] 3839 links from 'out/uol_links/2023/3-2023.txt'.
[ERROR - 2026-03-03 15:12:47,617 - Worker_2] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2023/05/31/chuva-forte-atinge-sao-paulo-e-traz-alerta-para-alagamento-veja-previsao.htm, skipping...
[ERROR - 2026-03-03 15:12:57,124 - Worker_1] Status code == 403 for https://noticias.uol.com.br/colunas/leonardo-sakamoto/2023/05/31/pm-que-socou-idosa-e-mais-um-caso-de-fardado-punido-por-video-de-celular.htm, skipping...
[ERROR - 2026-03-03 15:12:59,625 - Worker_4] Status code == 403 for https://noticias.uol.com.br/colunas/jamil-chade/2023/05/28/carta-aos-espanhois-e-se-nos-unirmos-para-erradicar-o-racismo.htm, skipping...
[ERROR - 2026-03-03 15:13:02,320 - Worker_2] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2023/05/31/homem-e-preso-em-go-apos-invadir-joalheria-pelo-teto-e-furtar-r-200-mil.htm, skipping...
[ERROR - 2026-03-03 15:13:06,031 - Worker_4] Status code == 403 for https://noticias.uol.com.br/politica/ultimas-noticias/2023/05/31/sakamoto-collor-condenado-a-cadeia-significa-stf-mais-proximo-de-bolsonaro.htm, skipping...
[ERROR - 2026-03-03 15:13:06,359 - Worker_3] Status code == 403 for https://tab.uol.com.br/noticias/redacao/2023/05/26/pablo-marcal-mentor-de-milhoes-ou-manipulador.htm, skipping...
[ERROR - 2026-03-03 15:13:11,720 - Worker_1] Status code == 403 for https://tab.uol.com.br/noticias/redacao/2023/05/24/jovens-na-china-os-bastidores-de-experimentos-com-cobaias-e-mais.htm, skipping...
[ERROR - 2026-03-03 15:13:15,509 - Worker_3] Status code == 403 for https://noticias.uol.com.br/internacional/ultimas-noticias/2023/05/31/familia-fica-apavorada-ao-encontrar-rara-cobra-albina-no-quintal.htm, skipping...
[ERROR - 2026-03-03 15:13:22,782 - Worker_2] Status code == 403 for https://noticias.uol.com.br/colunas/carolina-brigido/2023/05/31/stf-absolveu-collor-em-1994-e-2014-agora-mandou-prender-o-que-mudou.htm, skipping...
[ERROR - 2026-03-03 15:13:34,381 - Worker_3] Status code == 403 for https://noticias.uol.com.br/politica/ultimas-noticias/2023/05/31/collor-pena-stf-julgamento.htm, skipping...
[ERROR - 2026-03-03 15:13:37,517 - Worker_0] Status code == 403 for https://noticias.uol.com.br/colunas/carla-araujo/2023/05/31/ministro-do-gsi-abre-investigacao-para-apurar-agressao-a-jornalistas.htm, skipping...
[ERROR - 2026-03-03 15:13:47,099 - Worker_1] Status code == 403 for https://noticias.uol.com.br/colunas/jose-roberto-de-toledo/2023/05/31/lira-quer-colocar-a-mao-na-torneira-do-governo-e-controlar-fluxo-de-verbas.htm, skipping...
[ERROR - 2026-03-03 15:13:56,633 - Worker_3] Status code == 403 for https://tab.uol.com.br/noticias/redacao/2023/05/30/designer-recria-barbies-personalizadas-meu-sonho-e-fazer-janja-e-lula.htm, skipping...
[ERROR - 2026-03-03 15:13:57,886 - Worker_1] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2023/05/31/procuradora-declaracao-sessao.htm, skipping...
[ERROR - 2026-03-03 15:13:58,392 - Worker_0] Status code == 403 for https://tab.uol.com.br/noticias/redacao/2023/05/31/caso-serrambi-assassinato-de-duas-jovens-ha-20-anos-intriga-pe-ate-hoje.htm, skipping...
[ERROR - 2026-03-03 15:14:07,067 - Worker_2] Status code == 403 for https://noticias.uol.com.br/internacional/ultimas-noticias/2023/05/31/mulher-fica-com-rosto-queimado-apos-ovo-explodir-em-micro-ondas.htm, skipping...
[ERROR - 2026-03-03 15:14:11,412 - Worker_2] Status code == 403 for https://noticias.uol.com.br/internacional/ultimas-noticias/2023/05/31/nove-criancas-morrem-envenenadas-apos-ingestao-de-mingau-toxico-na-namibia.htm, skipping...
[ERROR - 2026-03-03 15:14:12,413 - Worker_0] Status code == 403 for https://economia.uol.com.br/noticias/redacao/2023/05/31/herdeiro-da-ray-ban-aos-19-quem-e-o-bilionario-mais-jovem-do-mundo.htm, skipping...
[ERROR - 2026-03-03 15:14:12,503 - Worker_3] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2023/05/31/sucuri-acasalamento.htm, skipping...
[ERROR - 2026-03-03 15:14:16,765 - Worker_0] Status code == 403 for https://noticias.uol.com.br/politica/ultimas-noticias/2023/05/31/pl-decide-votar-contra-mp-dos-ministerios.htm, skipping...
[ERROR - 2026-03-03 15:14:19,004 - Worker_2] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2023/05/31/falsa-medica-e-presa-durante-consulta-em-sp-apos-vitima-descobrir-armacao.htm, skipping...
[ERROR - 2026-03-03 15:14:23,527 - Worker_3] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2023/05/31/auditor-fiscal-preso-sp.htm, skipping...
[ERROR - 2026-03-03 15:14:27,656 - Worker_3] Status code == 403 for https://economia.uol.com.br/videos/2023/05/29/midia-e-marketing-163-ana-peretti-vp-de-marketing-da-electrolux-para-america-latina.htm, skipping...
[ERROR - 2026-03-03 15:14:27,750 - Worker_0] Status code == 403 for https://noticias.uol.com.br/politica/ultimas-noticias/2023/05/31/lira-ha-insatisfacao-generalizada-com-a-falta-de-articulacao-do-governo.htm, skipping...
[ERROR - 2026-03-03 15:14:27,966 - Worker_2] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/2023/05/31/mega-sena-2597-concurso-numeros-sorteio-de-hoje-premio.htm, skipping...
[ERROR - 2026-03-03 15:14:31,755 - Worker_3] Status code == 403 for https://economia.uol.com.br/noticias/redacao/2023/05/29/a-caixa-preta-da-caixa.htm, skipping...
[ERROR - 2026-03-03 15:14:36,293 - Worker_0] Status code == 403 for https://noticias.uol.com.br/cotidiano/ultimas-noticias/2023/05/31/pm-soco-idosa-afastado-sao-paulo.htm, skipping...
[ERROR - 2026-03-03 15:15:01,891 - Worker_4] Status code == 403 for https://economia.uol.com.br/imposto-de-renda/noticias/redacao/2023/03/09/imposto-de-renda-2023-receita-libera-download-do-programa.htm, skipping...
[ERROR - 2026-03-03 15:15:15,224 - Worker_1] Status code == 403 for https://tab.uol.com.br/noticias/redacao/2023/05/26/pablo-marcal-mentor-de-milhoes-ou-manipulador.htm, skipping...
[ERROR - 2026-03-03 15:15:17,759 - Worker_4] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/rfi/2023/06/01/panico-e-sirenes-o-que-se-sabe-sobre-queda-de-satelite-espiao-norte-coreano.htm, skipping...
[ERROR - 2026-03-03 15:15:53,487 - Worker_0] Status code == 403 for https://noticias.uol.com.br/ultimas-noticias/afp/2023/06/01/japao-investira-us-25-bilhoes-para-promover-natalidade.htm, skipping...
[ERROR - 2026-03-03 15:15:58,069 - Worker_0] Status code == 403 for https://tab.uol.com.br/noticias/redacao/2023/05/30/designer-recria-barbies-personalizadas-meu-sonho-e-fazer-janja-e-lula.htm, skipping...
[ERROR - 2026-03-03 15:15:59,589 - Worker_3] Status code == 403 for https://tab.uol.com.br/noticias/redacao/2023/05/31/caso-serrambi-assassinato-de-duas-jovens-ha-20-anos-intriga-pe-ate-hoje.htm, skipping...
[ERROR - 2026-03-03 15:16:03,032 - Worker_4] Status code == 403 for https://noticias.uol.com.br/opiniao/coluna/2023/06/01/mais-um-homem-no-stf-reforca-a-importancia-de-uma-mulher-negra-na-corte.htm, skipping...
[ERROR - 2026-03-03 15:16:12,224 - Worker_4] Status code == 403 for https://noticias.uol.com.br/colunas/rogerio-gentile/2023/06/01/sem-mascara-justica-reduz-multa-a-bolsonaro-de-r-43-mil-para-r-524.htm, skipping...
[ERROR - 2026-03-03 15:16:19,719 - Worker_1] Status code == 403 for https://noticias.uol.com.br/politica/ultimas-noticias/2023/06/01/o-que-disseram-ministros-do-stf-sobre-escolha-de-zanin-para-supremo.htm, skipping...
